Source,Region,Sub-Region,Country,Drug-Group,Drug,SpecificDrugName,DrugState,Measurement,Sale ON,Typical average,From start ,To end,Purity,Type in which purity was checked,Year
ARQ,Europe,Western and Central Europe,Germany,ATS,Amphetamine,,Tablets,Gram,Street,42.09999847,1.5,82.90000153,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,,Tablets,Kilogram,Wholesale,17.79999924,,,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,,Tablets,Gram,Street,13,,,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,117.1999969,7.900000095,203,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,Tablets,Unit,Street,114.5,12.5,423.6000061,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Latvia,Opioids,Heroin,,,Gram,Street,0.150000006,0.01,0.540000021,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Latvia,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.720000029,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Latvia,Cocaine-type,Cocaine salts,,,Gram,Street,0.49000001,0.129999995,0.850000024,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Latvia,ATS,Amphetamine,,,Gram,Street,0.25999999,0.02,0.939999998,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Latvia,ATS,Methamphetamine,,,Gram,Street,0.330000013,0.02,0.800000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,,,Gram,Street,0.810000002,0.200000003,0.870000005,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Latvia,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,86,32,168,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Luxembourg,Cannabis-type,Marijuana (herb),,,Gram,Street,0.170900002,0.0063,0.408199996,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Luxembourg,Cannabis-type,Hashish (resin),,,Gram,Street,0.113300003,0.0002,0.386400014,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Luxembourg,Opioids,Heroin,,,Gram,Street,0.1193,,0.403899997,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Luxembourg,Cocaine-type,Cocaine salts,,,Gram,Street,0.416299999,,1,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Luxembourg,ATS,Amphetamine,,,Gram,Street,0.251300007,0.024499999,0.970799983,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Luxembourg,ATS,Ecstasy-type substances,,Tablets,Gram,Street,42.29000092,1.210000038,95.56999969,Purity,Purity,2016
ARQ,Africa,North Africa,Morocco,Cocaine-type,Cocaine salts,,,Gram,Street,0.899999976,0.850000024,0.949999988,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,New Zealand,ATS,Methamphetamine,,,Kilogram,Wholesale,0.730000019,0.029999999,0.800000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Norway,Opioids,Heroin,,,Gram,Street,0.189999998,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Norway,Cocaine-type,Cocaine salts,,,Gram,Street,0.469999999,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Norway,ATS,Amphetamine,,,Gram,Street,0.209999993,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Norway,ATS,Methamphetamine,,,Gram,Street,0.430000007,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Norway,ATS,Ecstasy-type substances,,,Gram,Street,0.810000002,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.071999997,0.0006,0.338,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.148000002,0.25,0.493000001,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,0.606000006,0.390399992,0.731000006,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,Opioids,Heroin,,,Kilogram,Wholesale,0.155000001,0.0208,0.486999989,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.402999997,0.0195,0.925000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,Cocaine-type,Crack,,,Kilogram,Wholesale,0.476999998,0.075400002,0.921000004,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,ATS,Amphetamine,,,Kilogram,Wholesale,0.25,0.044100001,0.93599999,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,ATS,Amphetamine,,Tablets,Kilogram,Wholesale,12.18000031,,,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,ATS,Methamphetamine,,,Kilogram,Wholesale,0.88319999,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.654999971,0.0233,0.990999997,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Portugal,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,82.80000305,6.800000191,246.6000061,Mg/Tablet,Purity,2016
ARQ,Europe,South-Eastern Europe,Romania,Cannabis-type,Marijuana (herb),,,Gram,Street,,0.0056,0.194199994,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Romania,Cannabis-type,Hashish (resin),,,Gram,Street,,0.0124,,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Romania,Opioids,Heroin,,,Gram,Street,,0.177399993,0.550899982,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Romania,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,,0.230800003,0.804199994,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Romania,Cocaine-type,Cocaine salts,,,Gram,Street,,0.244299993,0.819199979,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Romania,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,,0.277700007,0.420399994,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,,Kilogram,Wholesale,0.395000011,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,,Gram,Street,0.314999998,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.639999986,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine salts,,,Gram,Street,0.395000011,,,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Switzerland,ATS,Methamphetamine,,Tablets,Kilogram,Wholesale,14,10,18,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Switzerland,ATS,Methamphetamine,,Tablets,Gram,Street,14,10,18,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Switzerland,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,112,62,162,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Switzerland,ATS,Ecstasy-type substances,,Tablets,Gram,Street,112,62,162,Mg/Tablet,Purity,2016
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Cannabis-type,Marijuana (herb),,,Gram,Street,0.0539,1.00E-04,0.176499993,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,,,Gram,Street,0.076499999,0.021,0.208100006,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Bosnia and Herzegovina,ATS,Amphetamine,,,Gram,Street,0.113600001,0.046,0.187099993,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,,0.0012,0.2588,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,Cannabis-type,Marijuana (herb),,,Gram,Street,,0.0015,0.28639999,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,Cannabis-type,Hashish (resin),,,Gram,Street,,0.089000002,0.405400008,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,Opioids,Heroin,Brown,,Gram,Street,,0.112999998,0.298000008,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,,0.351000011,0.870000005,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,Cocaine-type,Cocaine salts,,,Gram,Street,,0.100000001,0.867999971,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,ATS,Amphetamine,,,Gram,Street,,0.016000001,0.745100021,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,ATS,Methamphetamine,,,Kilogram,Wholesale,,0.157000005,0.809000015,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,ATS,Methamphetamine,,,Gram,Street,,0.101000004,0.809000015,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Czechia,ATS,Ecstasy-type substances,,,Gram,Street,,0.224999994,0.841000021,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.090000004,0.002,0.200000003,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Marijuana (herb),,,Gram,Street,0.090000004,0.002,0.200000003,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.129999995,0.005,0.300000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Cannabis-type,Hashish (resin),,,Gram,Street,0.129999995,0.005,0.300000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Opioids,Heroin,,,Gram,Street,0.150000006,0.100000001,0.449999988,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.75,0.649999976,0.850000024,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Cocaine-type,Cocaine salts,,,Gram,Street,0.560000002,0.150000006,0.850000024,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Amphetamine,,,Kilogram,Wholesale,0.150000006,0.01,0.699999988,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Amphetamine,,,Gram,Street,0.150000006,0.01,0.699999988,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Methamphetamine,,,Kilogram,Wholesale,0.579999983,0.100000001,0.800000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Methamphetamine,,,Gram,Street,0.579999983,0.100000001,0.800000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.75999999,0.25,0.800000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,,Gram,Street,0.75999999,0.25,0.800000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,Tablets,Kilogram,Wholesale,99,40,210,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,99,40,210,Mg/Tablet,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Substances not under international control,Synthetic cathinones,Pentedrone,,Gram,Street,0.439999998,0.150000006,0.850000024,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Substances not under international control,Synthetic cathinones,alpha-pyrrolidinovalerophenone (alpha-PVP),,Gram,Street,0.74000001,0.550000012,0.800000012,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Hungary,Substances not under international control,Synthetic cannabinoids (Spice),Plant material,,Gram,Street,0.02,0.005,0.059999999,Purity,Purity,2016
ARQ,Africa,Southern Africa,South Africa,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.400000006,0.25,0.5,Purity,Purity,2016
ARQ,Africa,Southern Africa,South Africa,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.349999994,0.200000003,0.649999976,Purity,Purity,2016
ARQ,Africa,Southern Africa,South Africa,Opioids,Heroin,,,Kilogram,Wholesale,0.5,0.349999994,0.699999988,Purity,Purity,2016
ARQ,Africa,Southern Africa,South Africa,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.550000012,0.400000006,0.850000024,Purity,Purity,2016
ARQ,Africa,Southern Africa,South Africa,Cocaine-type,Coca paste/cocaine base,Cocaine base,,Kilogram,Wholesale,0.5,0.400000006,0.899999976,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.0385,0.0015,0.273400009,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.057799999,0.0028,0.252099991,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,Opioids,Heroin,,,Kilogram,Wholesale,0.492399991,0.0024,0.689999998,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,Opioids,Heroin,,,Gram,Street,0.273699999,0.0045,0.660000026,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.778699994,0.400000006,0.879999995,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,Cocaine-type,Cocaine salts,,,Gram,Street,0.655600011,0.230000004,0.959699988,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Amphetamine,,Tablets,Kilogram,Wholesale,14.89000034,4,28,Mg/Tablet,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Amphetamine,,Tablets,Gram,Street,11.10000038,4,56.70000076,Mg/Tablet,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Methamphetamine,,,Kilogram,Wholesale,0.654600024,0.029999999,0.879999995,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Methamphetamine,,,Gram,Street,0.709999979,0.005,0.959999979,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Methamphetamine,,Tablets,Kilogram,Wholesale,82,,,Mg/Tablet,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Ecstasy-type substances,,Tablets,1000  tablets,Wholesale,87.58999634,30,169,Mg/Tablet,Purity,2016
ARQ,Europe,South-Eastern Europe,Turkey,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,97.79000092,53.61999893,163,Mg/Tablet,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Cannabis-type,Marijuana (herb),,,Ounce,Street,0.200000003,0.100000001,0.38499999,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Opioids,Heroin,,,50 milligram,Street,0.159999996,0.103,0.68599999,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Cocaine-type,Cocaine salts,Hydrochloride,,Ounce,Wholesale,0.379999995,0.340000004,0.540000021,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Cocaine-type,Cocaine salts,Hydrochloride,,Gram,Street,0.300000012,0.016000001,0.779999971,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Cocaine-type,Cocaine salts,,,Capsule,Street,0.474999994,0.150000006,0.904999971,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Amphetamine,,,Ounce,Wholesale,,0.560000002,0.790000021,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Methamphetamine,,,Kilogram,Wholesale,0.839999974,0.810000002,0.860000014,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Methamphetamine,,,Gram,Street,0.540000021,0.001,0.860000014,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,Powder,Kilogram,Wholesale,0.779999971,0.75999999,0.800000012,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,Powder,Gram,Street,0.379999995,0.002,0.819999993,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,Tablets,100 unit,Wholesale,36,31,48,Mg/Tablet,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,83,45,63,Mg/Tablet,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,Crystall/Tablet,,Kilogram,Wholesale,0.75999999,0.720000029,0.75999999,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,ATS,Ecstasy-type substances,Crystall/Tablet,,Tablet,Street,0.714999974,0.045000002,0.805000007,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Hallucinogens,LSD,,,Tablet,Street,0.200000003,0.002,0.980000019,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Substances not under international control,Ketamine and phencyclidine-type substances,Ketamine,,Kilogram,Wholesale,0.560000002,0.519999981,0.75,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Substances not under international control,Ketamine and phencyclidine-type substances,Ketamine,,Gram,Street,0.600000024,0.589999974,0.75999999,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Sedatives and Tranquillizers,GHB,,,Millilitre,Street,0.219999999,0.025,0.319999993,Purity,Purity,2016
ARQ,Oceania,Australia and New Zealand,Australia,Precursors,Pseudoephedrine,,,Gram,Street,0.550000012,0.039000001,0.583000004,Purity,Purity,2016
ARQ,Americas,North America,United States of America,Opioids,Heroin,Black tar heroin,,Kilogram,Wholesale,0.409999996,,,Purity,Purity,2016
ARQ,Americas,North America,United States of America,Opioids,Heroin,Black tar heroin,,Gram,Street,0.216999993,,,Purity,Purity,2016
ARQ,Americas,North America,United States of America,Opioids,Heroin,South American heroin,,Kilogram,Wholesale,0.629999995,,,Purity,Purity,2016
ARQ,Americas,North America,United States of America,Opioids,Heroin,South American heroin,,Gram,Street,0.389999986,,,Purity,Purity,2016
ARQ,Americas,North America,United States of America,Opioids,Heroin,Southwest Asia,,Kilogram,Wholesale,0.540000021,,,Purity,Purity,2016
ARQ,Americas,North America,United States of America,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.74000001,,,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.899999976,1,1,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,Cannabis-type,Marijuana (herb),,,Gram,Street,0.800000012,0.699999988,0.899999976,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,,0.77670002,0.83039999,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,Cocaine-type,Cocaine salts,,,Gram,Street,,0.649699986,0.825399995,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,Cocaine-type,Crack,,,Kilogram,Wholesale,0.200000003,0.150000006,0.25,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,Cocaine-type,Crack,,,Gram,Street,,0.506500006,0.813000023,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,ATS,Methamphetamine,,,Ounce,Wholesale,0.850000024,0.800000012,0.899999976,Purity,Purity,2016
ARQ,Americas,Central America,El Salvador,ATS,Methamphetamine,,,Gram,Street,0.850000024,0.800000012,0.899999976,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.079999998,0.075000003,0.119999997,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Cannabis-type,Marijuana (herb),,,Gram,Street,0.079999998,0.075000003,0.119999997,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.085000001,0.045000002,0.119999997,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Cannabis-type,Hashish (resin),,,Gram,Street,0.085000001,0.045000002,0.119999997,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Opioids,Heroin,,,Kilogram,Wholesale,0.349999994,0.200000003,0.400000006,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Opioids,Heroin,,,Gram,Street,0.200000003,0.180000007,0.219999999,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.349999994,0.300000012,0.980000019,Purity,Purity,2016
ARQ,Europe,Western and Central Europe,Malta,Cocaine-type,Cocaine salts,,,Gram,Street,0.219999999,0.150000006,0.230000004,Purity,Purity,2016
ARQ,Asia,East and South-East Asia,Indonesia,ATS,Methamphetamine,,,Kilogram,Wholesale,0.67049998,0.600000024,0.800000012,Purity,Purity,2016
ARQ,Asia,East and South-East Asia,Indonesia,ATS,Methamphetamine,,,Gram,Street,0.619099975,0.600000024,0.800000012,Purity,Purity,2016
ARQ,Asia,East and South-East Asia,Indonesia,ATS,Ecstasy-type substances,,,Kilogram,Wholesale,0.756099999,0.610000014,0.800000012,Purity,Purity,2016
ARQ,Asia,South Asia,India,Cannabis-type,Marijuana (herb),Ganja,,Gram,Street,0.7,0.6,0.8,,Purity,2016
ARQ,Asia,South Asia,India,Opioids,Heroin,,,Gram,Street,0.2,0.1,0.3,,Purity,2016
ARQ,Asia,South Asia,India,Opioids,Opium,,,Gram,Street,0.2,0.1,0.3,,Purity,2016
ARQ,Asia,South Asia,India,Opioids,Illicit morphine,,,Gram,Street,0.2,0.1,0.3,,Purity,2016
DAINAP,Asia,East and South-East Asia,Cambodia,Opioids,Heroin,,,Gram,Street,,0.415899992,0.802900016,Purity,Purity,2016
DAINAP,Asia,East and South-East Asia,Cambodia,ATS,Methamphetamine,,,Gram,Street,,0.0134,0.973100007,Purity,Purity,2016
DAINAP,Asia,East and South-East Asia,Cambodia,ATS,Methamphetamine,,Tablets,Tablet,Street,,0.0046,0.224199995,Purity,Purity,2016
DAINAP,Asia,East and South-East Asia,Cambodia,Substances not under international control,Ketamine and phencyclidine-type substances,Ketamine,,Gram,Street,,0.018999999,0.815100014,Purity,Purity,2016
DAINAP,Asia,East and South-East Asia,Viet Nam,ATS,Methamphetamine,,,Gram,Street,,0.649999976,0.850000024,Purity,Purity,2016
DAINAP,Asia,East and South-East Asia,Viet Nam,ATS,Methamphetamine,,Tablets,Gram,Street,,0.100000001,0.200000003,Purity,Purity,2016
WDR 2018 Pre-pub response.,Asia,East and South-East Asia,Malaysia,ATS,Methamphetamine,,Powder,,Wholesale,0.75,0.4,0.8,Purity,Purity,2016
WDR 2018 Pre-pub response.,Asia,East and South-East Asia,Malaysia,Opioids,Heroin,Heroin no 2 (Heroin base),,,Wholesale,0.5,0.4,0.7,Purity,Purity,2016
WDR 2018 Pre-pub response.,Asia,East and South-East Asia,Malaysia,Opioids,Heroin,Heroin no 2 (Heroin base),,,Street,0.04,0.005,0.06,Purity,Purity,2016
WDR 2018 Pre-pub response.,Asia,East and South-East Asia,Malaysia,ATS,Methamphetamine,,Powder,,Street,0.75,0.4,0.8,Purity,Purity,2016
WDR 2018 Pre-pub response.,Asia,East and South-East Asia,Malaysia,ATS,Ecstasy-type substances,,Powder,,Street,0.4,0.3,0.6,Purity,Purity,2016
WDR 2018 Pre-pub response.,Asia,East and South-East Asia,Malaysia,ATS,Ecstasy-type substances,,Powder,,Wholesale,0.4,0.3,0.6,Purity,Purity,2016
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type,Marijuana (herb),,,Kilogram,Farmgate,0.2,,,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.15,0.01,0.2,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Albania,Cannabis-type,Marijuana (herb),,,Gram,Street,0.15,0.01,0.2,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,Brown,,Kilogram,Wholesale,0.2,0.1,0.4,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Albania,Opioids,Heroin,Brown,,Gram,Street,,0.01,0.2,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.5,0.2,0.75,Purity,Purity,2017
ARQ,Europe,South-Eastern Europe,Albania,Cocaine-type,Cocaine salts,,,Gram,Street,,0.2,0.75,Purity,Purity,2017
ARQ,Africa,North Africa,Algeria,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.125,0.05,0.2,Purity,Purity,2017
ARQ,Africa,North Africa,Algeria,Cannabis-type,Hashish (resin),,,Gram,Street,0.125,0.05,0.2,Purity,Purity,2017
ARQ,Africa,North Africa,Algeria,Opioids,Heroin,,,Kilogram,Wholesale,0.06,0.02,0.1,Purity,Purity,2017
ARQ,Africa,North Africa,Algeria,Opioids,Heroin,,,Gram,Street,0.06,0.02,0.1,Purity,Purity,2017
ARQ,Africa,North Africa,Algeria,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.06,0.02,0.1,Purity,Purity,2017
ARQ,Africa,North Africa,Algeria,Cocaine-type,Cocaine salts,,,Gram,Street,0.06,0.02,0.1,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,0.0992,0.0002,0.5418,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Cannabis-type,Marijuana (herb),,,Gram,Street,0.0964,0.0002,0.5418,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,0.1348,0.0011,0.438,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Cannabis-type,Hashish (resin),,,Gram,Street,0.1319,0.0011,0.438,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Cannabis-type,Cannabis oil,,,Kilogram,Wholesale,0.1498,0.0005,0.7236,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Opioids,Heroin,Brown,,Kilogram,Wholesale,0.1555,0.0009,0.579,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Opioids,Heroin,Brown,,Gram,Street,0.1502,0.0012,0.5455,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Opioids,Opium,,,Kilogram,Wholesale,0.0435,0.01,0.0898,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,0.5232,0.0009,0.8615,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,Cocaine-type,Cocaine salts,,,Gram,Street,0.5137,0.0011,0.8615,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Amphetamine,,,Kilogram,Wholesale,0.1433,0.0009,0.7523,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Amphetamine,,,Gram,Street,0.1443,0.0009,0.7523,Purity,Purity,2017
ARQ,Europe,Western and Central Europe,Austria,ATS,Amphetamine,,Tablets,Kilogram,Wholesale,3.69,0.19,26.9,Mg/Tablet,Purity,2017
