lon,lat,locality,year,month,kingdom,class,family,genus,species
-1.960955,55.738435,Saltpan Rocks to Middle Skerr (Berwick),1997,2.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-1.584994,55.447514,Arch South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-1.586575,55.447519,Cave South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-1.960955,55.738435,Saltpan Rocks to Middle Skerr (Berwick),1997,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-1.584994,55.447514,Arch South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-1.584994,55.447514,Arch/Cave South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-2.000771,55.782468,Burgess Cove (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-2.215239,55.93053,Byrips Cove (St Abbs),1997,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-1.584994,55.447514,Arch/Cave South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-1.960955,55.738435,Saltpan Rocks to Middle Skerr (Berwick),1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-2.026296,55.80313,Marshall Meadows (Berwick),1997,2.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
-1.586565,55.448418,"Rumbling Kern, Howick Haven (Berwick)",1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-1.584994,55.447514,Arch/Cave South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-1.960955,55.738435,Saltpan Rocks to Middle Skerr (Berwick),1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-1.586565,55.448418,"Rumbling Kern, Howick Haven (Berwick)",1997,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-2.026296,55.80313,Marshall Meadows (Berwick),1997,2.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-2.223252,55.932313,"Fast Castle Head, Inner cave (St Abbs)",1997,2.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
-2.026296,55.80313,Marshall Meadows (Berwick),1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-2.026296,55.80313,Marshall Meadows (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-1.999177,55.785163,South-east of Brotherstone Hole (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-2.210443,55.931437,Souter (St Abbs),1997,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-1.960955,55.738435,Saltpan Rocks to Middle Skerr (Berwick),1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-1.999177,55.785163,South-east of Brotherstone Hole (Berwick),1997,2.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
-1.960955,55.738435,Saltpan Rocks to Middle Skerr (Berwick),1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-1.584994,55.447514,Arch South of Rumbling Kern (Berwick),1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-1.586565,55.448418,"Rumbling Kern, Howick Haven (Berwick)",1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
-2.026296,55.80313,Marshall Meadows (Berwick),1997,2.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
-2.223252,55.932313,"Fast Castle Head, Inner cave (St Abbs)",1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-1.999177,55.785163,South-east of Brotherstone Hole (Berwick),1997,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-1.584994,55.447514,Arch South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-2.215239,55.93053,Byrips Cove (St Abbs),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-1.586565,55.448418,"Rumbling Kern, Howick Haven (Berwick)",1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-1.586575,55.447519,Cave South of Rumbling Kern (Berwick),1997,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Asturias: Playa de Ñora,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,Asturias: Playa de Ñora,1997,3.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium tomentosum Stackh.
,,Asturias: Playa de Barro,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Asturias: Playa de Ñora,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Asturias: Playa de Tourán,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Asturias: Playa de Tourán,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Asturias: Playa de Tourán,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Asturias: Playa de Tourán,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,Asturias: Playa de Pantorga,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,Asturias: Playa de Pantorga,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,Asturias: Playa de Ñora,1997,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea (Gunnerus) Foslie
,,Asturias: Playa de Tourán,1997,3.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,Asturias: Playa de Ñora,1997,3.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) Kuntze
,,Asturias: Playa de Tourán,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,Asturias: Playa de Barro,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,Asturias: Playa de Ñora,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,Asturias: Playa de Tourán,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,Asturias: Playa de Pantorga,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
-4.58,43.389999,Ribadedeva; La Franca,1997,3.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta (L.) Grev.
10.75,55.93,Vejrø,1997,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
10.83,56.130001,Pullerterne (NE) by Hjelm,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.83,56.130001,Pullerterne (NE) by Hjelm,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.88,55.950001,Munkegrunde,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.0,56.0,Pullerterne (NE) by Hjelm,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.0,56.0,Pullerterne (NE) by Hjelm,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
10.0,55.0,Munkegrunde,1997,3.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa (L.) Lyngb.
11.23,55.98,Albatros,1997,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
10.83,56.25,Jessens Grund,1997,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
11.23,55.98,Albatros,1997,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
10.73,56.130001,Klokkegrund,1997,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
10.83,56.130001,Pullerterne (NE) by Hjelm,1997,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
10.83,56.130001,Pullerterne (NE) by Hjelm,1997,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata (Huds.) J.V.Lamour.
,,"A Coruña: Punta Batuda, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
,,"A Coruña: Monte Louro, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: As Moas, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: Punta Lens, Muros",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"Pontevedra: A Toxa, O Grove, Ría de Arousa",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"Pontevedra: A Toxa, O Grove, Ría de Arousa",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: Pta. Sagrado, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: Pta. Aguieira, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: A Cova, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: Santa Cruz, Oleiros, Ría de A Coruña",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: Canabal, Oleiros, Ría de A Coruña",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: Pta. Sargo, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata R.Ross
,,"A Coruña: Punta Batuda, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"A Coruña: Punta Batuda, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"A Coruña: Punta Batuda, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: Monte Louro, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: As Moas, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"Pontevedra: A Toxa, O Grove, Ría de Arousa",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
,,"Pontevedra: A Toxa, O Grove, Ría de Arousa",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: Pta. Sagrado, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: Pta. Sagrado, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: Pta. Aguieira, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: A Cova, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: Santa Cruz, Oleiros, Ría de A Coruña",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,"A Coruña: Canabal, Oleiros, Ría de A Coruña",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: Pta. Sargo, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus L.
,,"A Coruña: Marmullo, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: As Moas, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Punta Lens, Muros",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"Pontevedra: A Toxa, O Grove, Ría de Arousa",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Pta. Sagrado, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Pta. Sagrado, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Pta. Aguieira, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Santa Cruz, Oleiros, Ría de A Coruña",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Cala Canabal, Oleiros, Ría de A Coruña",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Pta. Sargo, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata (L.) Gray
,,"A Coruña: Punta Batuda, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,"A Coruña: As Moas, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,"Pontevedra: A Toxa, O Grove, Ría de Arousa",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,"A Coruña: Pta. Aguieira, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
,,"A Coruña: Punta Batuda, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,"A Coruña: Punta Batuda, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,"A Coruña: Monte Louro, Muros, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,"A Coruña: As Moas, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,"A Coruña: Punta Lens, Muros",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,"A Coruña: Pta. Sagrado, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,"A Coruña: Pta. Aguieira, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum (Yendo) Fensholt
,,"Pontevedra: A Toxa, O Grove, Ría de Arousa",1998,1.0,Chromista,Phaeophyceae,Alariaceae,Undaria,Undaria pinnatifida (Harv.) Suringar
,,"A Coruña: Pta. Sagrado, Porto do Son, Ría de Muros e Noia",1998,1.0,Chromista,Phaeophyceae,Alariaceae,Undaria,Undaria pinnatifida (Harv.) Suringar
-6.2,43.57,Cudillero; Concha de Artedo,1998,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) Kuntze
12.0,56.0,Tisvilde Hegn,1998,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) Kuntze
,,unknown,1998,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
,,,1998,1.0,Plantae,Ulvophyceae,Codiaceae,Codium,Codium fragile (Suringar) Hariot
,,Koshigoe,1998,1.0,Plantae,Florideophyceae,Halymeniaceae,Grateloupia,Grateloupia turuturu Yamada
-70.691924,43.06629,"Fort Foster, Gerrish Island, Kittery, ME",1998,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-70.662747,43.090186,"(=Seapoint proper near Crescent Beach), Seapoint, Kittery, ME",1998,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata (L.) F.Weber & D.Mohr
-70.66381,43.103187,"Brave Boat Harbor marsh, @ inner- most bridge pilings (i.e. Beddell Crossing) & near the mouth of a tidal rapids leading from a high & large tide pool, 1.27km inland, Kittery, Maine =site #16",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.669046,43.097353,"Brave Boat Harbor marsh, approximately 0.23 kilometers upstream from the mouth of the second major tributary, being a tidal channel with contiguous salt marsh, site T2a, York, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.658832,43.097917,"Brave Boat Harbor marsh, approximately 0.37 kilometers inland from mouth on Cutts Island near the mouth of a sandy embayment, site # 3, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.662437,43.100705,"site #4, Kittery Side of outermost Brave Boat Harbor just upstream from the outermost bridge pilings & near the mouth of the first major tributary delineating Cutts Island; approximately 0.38 km inland from the mouth, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.662437,43.100705,"site #4, Kittery Side of outermost Brave Boat Harbor just upstream from the outermost bridge pilings & near the mouth of the first major tributary delineating Cutts Island; approximately 0.38 km inland from the mouth, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.661107,43.09917,"Brave Boat Harbor marsh, outer harbor on Cutts Island, near bridge pilings and the mouth of a major tidal tributary, site # 5, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.663811,43.106815,"Brave Boat Harbor marsh, site # 12, approximately 0.86 kilometers inland from harbor mouth at just downstream from a small tributary on the northern (York) shoreline, York, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.668028,43.10826,"Brave Boat Harbor, approximately 0.23 kilometers upstream from the third major tributary's mouth and near Brave Boat Harbor Road (i.e. south side), site # T3d, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.662437,43.100705,"site #4, Kittery Side of outermost Brave Boat Harbor just upstream from the outermost bridge pilings & near the mouth of the first major tributary delineating Cutts Island; approximately 0.38 km inland from the mouth, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.661107,43.09917,"Brave Boat Harbor on the Kittery side of Cutts Island at outermost bridge pilings & near the mouth (east side) of a major tributary delineating the island, =site #5, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.657073,43.098261,"Brave Boat Harbor marsh, approximately 0.41 km inland from mouth on Kittery side and within a sandy embayment just behind a coastal berm, site # 8, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.65806,43.096851,"Brave Boat Harbor, approximately 0.17 kilometers upstream (i.e. north) from Seapoint Road on the western side of a channel, site T1i, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.665871,43.098418,"Brave Boat Harbor marsh, approximately 0.96 kilometers inland from harbor mouth and on the first major tributary delineating Cutts Island (at first major junction, north side), site T1c, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.667888,43.108194,"Brave Boat Harbor marsh, approximately 0.06 kilometers upstream from the third major tributary's mouth (west side), site # T3a, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.662437,43.100705,"site #4, Kittery Side of outermost Brave Boat Harbor just upstream from the outermost bridge pilings & near the mouth of the first major tributary delineating Cutts Island; approximately 0.38 km inland from the mouth, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.661107,43.09917,"Brave Boat Harbor marsh, outer harbor on Cutts Island, near bridge pilings and the mouth of a major tidal tributary, site # 5, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.661364,43.099233,"Brave Boat Harbor marsh on the Kittery side of Cutts Island at outermost bridge pilings and near the mouth (east side) of a major tributary delineating the island, site # 5, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.668028,43.10826,"Brave Boat Harbor, approximately 0.23 kilometers upstream from the third major tributary's mouth and near Brave Boat Harbor Road (i.e. south side), site # T3d, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.667244,43.107254,"Brave Boat Harbor marsh, approximately 1.221 kilometers inland from harbor mouth and on the first major tributary delineating Cutts Island (at second major junction, south side), site T1d, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.674871,43.086986,"approximately 0.15 kilometers due east of Seapoint Road bridge near Chauncey Creek, site T4b, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.661107,43.09917,"Brave Boat Harbor marsh, outer harbor on Cutts Island, near bridge pilings and the mouth of a major tidal tributary, site # 5, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.658832,43.097917,"Brave Boat Harbor marsh, approximately 0.37 kilometers inland from mouth on Cutts Island near the mouth of a sandy embayment, site # 3, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.668499,43.08717,"Contiguous marsh east of Chauncey Creek proper, near an oxsbow and just before a major tidal junction; approximately 3.5 kilometers inland from the open coast near Sewards Cove, site T4d, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.664894,43.085932,"a narrow tidal channel with contiguous high salt marsh area separating Gerrish and Cutts Island, at the end of the southern tidal channel, approximately 0.39 kilometers inland from the open coast near Sewards Cove, site T1f, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.669046,43.097353,"Brave Boat Harbor marsh, approximately 1.07 kilometers inland from harbor mouth and just downstream from tributary # 2 leading from Brave Boat Harbor Road, site # 13, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-70.669046,43.097353,"Brave Boat Harbor marsh, approximately 1.55 kilometers upstream from the third major tributary's mouth and at the third major tidal junction, Kittery, ME",1998,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
