order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD086444,ID0774517574,2019-06-25,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",8995,66.15,-37.8063227,144.9594192,10,8161.65,Winter,False,1.296,great phone for the cost bought for a friend because he lost his other phone. he loves it.,True
ORD413882,ID0554206049,2019-07-09,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",12180,67.47,-37.8006466,144.9357718,0,12247.47,Winter,True,1.6672,too slow. too slow phone,True
ORD010057,ID2810324704,2019-03-07,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,53.47,-37.8071583,144.9749101,0,3138.47,Autumn,False,1.3575,hate it did not hold charge very disappointed don’t buy this ipod,True
ORD010677,ID0248266256,2019-09-27,Nickolson,"[('iStream', 2), ('Candle Inferno', 1)]",730,108.58,37.8263393,144.9859063,10,765.58,Spring,True,1.6767,good was so good . it's so good to buy for here.,True
ORD021461,ID0702363477,2019-01-11,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",19665,78.85,-37.8062538,144.9417001,25,14827.6,Summer,True,0.7385,this phone always shut down and the sound is not good this phone always shut down and the sound is not clear,False
ORD379975,ID0144730304,2019-01-13,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",96385,77.51,-37.8192601,144.9575378,25,8458.76,Summer,False,1.059,good quality great price,True
ORD336893,ID0363973195,2019-10-20,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",26455,78.3,-37.8032475,144.9890489,10,23887.8,autumn,False,0.9274,"i’m impressed with the quality of sound that the thunder has, it’s definitely comparable to my bose mini. i only gave 4 stars because i can’t use my pear music account.",True
ORD089655,ID5096779239,2019-01-16,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",13820,105.47,-37.8012019,144.9699293,0,13925.47,Summer,True,1.9364,exceeds the expectations love the picture the quality and the sound effect,True
ORD277358,ID4544561907,2019-09-01,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 1)]",13210,61.09,-37.8112736,144.9729621,15,11289.59,Spring,False,0.8684,"buy new! it was a nice phone features wise, but no one could hear me when i called and a message would pop up and say it couldnt recognize the sim card and restart. which kind of frustrating when i was looking at the maps",False
ORD060602,ID0319157184,2019-02-18,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",2885,63.11,-37.8056344,144.9668635,25,2226.86,Summer,False,1.462,one star terrible. it was not even a real phone. would not recommend buying from electrocell.,False
ORD106414,ID0575392033,2019-11-03,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,104.71,-37.821389,144.9839684,0,2714.71,Spring,True,1.3054,five stars good,True
ORD039111,ID0299024277,2019-01-19,Bakers,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,64.03,-37.8063268,145.0097338,0,5688269.6,Summer,False,1.3392,it was just the worst software i've ever seen you could barely play or do anything,False
ORD209997,ID0767820372,2019-09-22,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 2)]",17410,108.58,-37.8027408,144.9734085,25,13166.08,Spring,True,1.7972,"as described, great condition as described, great condition and working well so far",True
ORD346356,ID0312718298,2019-10-02,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",63500,107.18,-37.8033314,144.9591308,25,4622.18,Spring,True,1.4855,five stars love phone,True
ORD165713,ID2384157684,2019-11-23,Bakers,"[('iStream', 2), ('Candle Inferno', 1)]",585,91.79,-37.8007984,145.0054278,25,639.29,Spring,True,1.361,"junk had this thing for less than 2 months. had to do a factory reset withing the first 3 weeks. seven weeks after purchase, this thing is dead. it will not turn on. it plays the startup tune over and over again but none of the button presses to reset the phone work.",False
ORD256016,ID0052450483,2019-08-27,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",21580,74.21,37.7914845,144.9367602,15,18417.21,Winter,False,2.5269,five stars perfect,True
ORD028403,ID0634783576,2019-08-17,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 1)]",9950,76.41,-37.8124005,144.9366922,25,88124.81,Winter,True,0.9131,"referb, but not bad! phone arrived in like new condition. wouldnt be able to tell its a referb otherwise! solid phone",True
ORD276878,ID1492149374,2019-04-07,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 2)]",12765,62.55,-37.8131796,144.9515325,10,11551.05,Autumn,True,0.3966,this was one of the worst purchases i have ever made this was one of the worst purchases i have ever made!!!!! we haven't even had the phone a month and it quit working. i will never buy a xp again!,False
ORD001041,ID0245531235,2019-05-25,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iAssist Line', 1)]",8725,66.86,-37.8128124,144.9657905,15,7483.11,Autumn,False,0.7237,"i'm new to tablets but this one is pretty easy to understand and use.there's a decent amounts of apps at start up, which can be good and bad.",True
ORD496181,ID0781107765,2019-09-20,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",461736,87.31,-37.8184967,145.0154168,25,9709.81,Spring,False,2.0115,"so good. have not had time to use it much so far, so good. have not had time to use it much.",True
ORD158346,ID0036822341,2019-04-23,Nickolson,"[('iStream', 1), ('Thunder line', 2)]",4510,79.49,-37.8214422,144.9580457,15,3912.99,Autumn,True,1.0602,five stars very good phone,True
ORD241414,ID1463620434,2019-11-15,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Universe Note', 2)]",17660,76.77,-37.817826,144.9923277,5,16853.77,Spring,False,0.9083,works like a charm!,True
ORD404813,ID1132014865,2019-01-26,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050,74.5,-37.8174523,144.9459675,10,6419.5,Summer,True,0.5407,not usable this phone is no longer supported by verizon. they informed me today that this phone cannot be used on their system.,False
ORD291961,ID0582557918,2019-05-17,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",10585,79.98,-37.8207881,144.979309,25,8018.73,Autumn,True,0.8921,nice easy-to-use tablet. we just got it and so far so good,True
ORD420807,ID4520380552,2019-01-28,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('iStream', 2), ('Universe Note', 1)]",8630,91.54,-37.8192474,144.9610481,10,7858.54,Summer,True,0.7512,convinced me to switch to alcon from olivia universe excellent product,True
ORD190200,ID0591432788,2019-05-12,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",14950,48.99,-37.8195758,144.9632486,5,14251.49,Autumn,False,0.5649,do not buy this phone was a big let down. i don't even know where to begin,False
ORD197918,ID0630463867,2019-11-18,Bakers,"[('ISTREAM', 1), ('peartv', 1)]",6460,105.1,-37.8020929,144.9795497,5,6242.1,Spring,True,1.636,amazing phone you can ask mfor more. this cell phone is a great deal and great phone. it has all the features you need from a smart phone. looks great! i'm really happy and satisfied to purchased.,True
ORD124413,ID0846545708,2019-08-06,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Candle Inferno', 1), ('iStream', 2)]",15800,61.64,-37.818553,144.9678922,10,14281.64,Winter,False,0.1459,lightweight and battery lasts! nice phone! fits in my pants cargo pocket nicely. it has data option and connects but has a little screen. hard for older dude to see. still i love it.,True
ORD334485,ID5402876541,2019-01-18,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220,72.31,-37.821015,144.9771755,10,4770.31,Summer,False,0.7225,great phone for a great price just received and set up phone on 7/27. so far the phone is as expected. very pleased with my purchase,True
ORD320916,ID0702456085,2019-02-26,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",29195,73.43,-37.8049082,144.9468264,25,21969.68,Summer,False,0.8646,great for the money good price good phone,True
ORD010913,ID0361229947,2019-08-26,Bakers,"[('Olivia x460', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",14175,55.71,-37.8003719,144.9752763,0,14230.71,Winter,False,94.9734,one star phone not unblocked.. still have installments payments..,False
ORD051005,ID0026051948,2019-02-24,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,69.62,-37.8150464,144.9718458,15,3813.87,Summer,False,0.4436,we got this for our 9 yr old daughter and its perfect for her. there hasn't been any issue with the games and educational apps she uses.,True
ORD279402,ID0131221774,05/12/2019,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",14260,94.56,-37.8136563,144.9612615,25,10789.56,Summer,True,0.913,"works perfect in argentina with movistar works perfect in argentina with movistar, in us with t-mobile when i visit the us. camera is incredible good, so much better than the i-phone 6. you will love it. no stucks, nothing strange. screen is clear and big. highly recommended!",True
ORD049313,ID0387153048,2019-09-19,Thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,60.64,-37.8058336,145.0195185,15,6180.64,Spring,False,0.7621,horrible buy. my first time buying a phone online ... horrible buy. my first time buying a phone online and i was very disappointed. i unboxed the phone and started charging it. when i started the phone up i saw my screen changing colors in the corners and glitching already. came broken and i couldn't even use it once. not buying again.,False
ORD463025,ID0356448679,2019-12-14,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",15290,77.3,-37.8075137,144.9879565,5,14602.8,Summer,True,0.697,phone is not unlocked. the phone arrived in good condition but it was not unlocked. i could not use my sim card. description says that the phone is a t-mobile unlocked phone but i also did not see any of the t-mobile splash screens either. i ordered another of the same phone for my wife and got it setup on straight talk att with no problems.,False
ORD214700,ID1560149473,2019-12-25,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,75.54,-37.8157195,144.9371449,0,6855.54,Summer,False,0.9363,great product great phone,True
ORD497160,ID0571731118,2019-03-20,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 1)]",20500,66.24,-37.8243506,144.9438143,0,20566.24,Autumn,False,1.331,four stars very good phone,True
ORD170576,ID1217532720,2019-01-07,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,56.17,-37.8181279,144.9485845,10,11999.17,Summer,False,0.6217,"no wifi calling on this phone this is a really nice looking phone an has many features, but it's missing one important feature - wifi calling ! you can serf the enet using wifi put this phone doesn't have wifi calling !",False
ORD469852,ID3218226982,2019-04-08,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,63.11,-37.8072912,144.9444704,5,7026.61,Autumn,False,0.6412,sleek and elegant design. i love the phone so far. have had it for a couple of weeks now and it's working very well.,True
ORD177002,ID0472236185,2019-02-09,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",20600,87.01,-37.7989897,144.9667971,25,15537.01,Summer,False,2.1958,"clean used phone, works as should",True
ORD058920,ID4442505589,2019-08-13,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",9465,70.01,-37.8246536,144.9547414,15,8115.26,Winter,False,1.4665,"my wife and i both upgraded and we both love them. easy to use i bought two of these; my wife and i both upgraded and we both love them. easy to use, data and other apps come in quickly, a great phone for the money.",True
ORD116440,ID0332546017,2019-12-31,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 1)]",947691,90.82,-37.8093685,144.9493415,10,9266.32,Summer,True,0.4187,work fine great product and no issues.,True
ORD193841,ID0245493801,2019-02-27,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Thunder line', 2), ('pearTV', 1)]",16570,102.72,-37.8008617,144.9608163,10,15015.72,Summer,True,1.7862,just the right size for reading books and playing some games.,True
ORD021509,ID0145261554,2019-06-21,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 1), ('iStream', 2)]",15005,77.98,-37.8151119,144.9612114,0,15082.98,Winter,True,0.8296,"solid deal! research who has the highest rating. i received my phone a couple weeks ago. it had a scratch on the back that is fairly noticeable, but otherwise a very beautiful phone (silver). works great, and i've had no issues!",True
ORD108392,ID2069604238,2019-09-21,nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",5910,108.54,-37.8024922,144.9809522,5,5723.04,Spring,True,1.5083,four stars big fan,True
ORD127881,ID2776664746,2019-09-23,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('iStream', 1)]",7360,107.35,-37.826394,145.0194182,25,5627.35,Spring,True,1.5854,good phone very good condition.,True
ORD347062,ID4238873970,2019-04-23,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 2)]",29250,81.45,-37.8093611,144.9645195,5,27868.95,Autumn,True,1.1191,"yup, better than i expected was new really. just 2 chips in the chrome. the rest brand new",True
ORD359903,ID0316413850,2019-01-08,Thompson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,77.74,-37.8105357,144.9593008,25,6655.24,Summer,False,1.1017,good phone really like it,True
ORD250175,ID2347007247,2019-06-23,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",24680,76.85,-37.8211126,144.9472811,25,18586.85,Winter,True,0.9396,five stars my favorite phone ever! broke 1 and bought same again :) do not want to upgrade it ever! lol,True
ORD113670,ID6024429121,2019-11-13,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",8985,101.65,-37.8162225,144.9383605,15,7738.9,Spring,True,0.8617,"great product the phone came sealed and brand new. no problems or complaints, great product 10/10",True
ORD103709,ID0767592589,2019-08-30,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050,66.21,37.8081194,144.9731848,25,5353.71,Winter,False,1.2091,nice phone. my sons first starter phone. my son seems to enjoy this phone and taking pictures.,True
ORD343782,ID0417273054,2019-04-09,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,80.31,-37.8092623,144.9838244,0,3765.31,Autumn,True,1.0066,"perfect for my needs nice little phone to replace my original gusto which did not survive the washing machine. easy to use, nice display and features that fit most of my needs. the prepaid plan minimizes the phone bill to a manageable amount every month.",True
ORD455246,ID4326586172,02-24-2019,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",20985,81.66,-37.8007705,144.9574101,15,17918.91,Summer,False,1.6071,five stars absolutely fabulous,True
ORD307978,ID3143370318,2019-10-18,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",21310,98.58,-37.8135412,144.9426636,0,21408.58,Spring,True,0.3993,a i like it 😊,True
ORD026756,ID0252588997,2019-10-11,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",23900,75.41,-37.8181125,144.9486411,25,18000.41,Spring,False,0.6211,great condition nephew very happy with it,True
ORD021786,ID0298046598,2019-10-29,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",22540,72.88,-37.8210654,144.9664847,15,19231.88,Spring,False,0.3851,it's a good phone it's a good phone but compared to the new generation it's look old,True
ORD407964,ID6221450542,2019-07-13,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 1), ('Thunder line', 2)]",26730,65.9,-37.8088109,144.9831656,0,26795.9,summer,False,1.0694,good phone great phone i. been useong this for the past month no problems with it only down soze is space i find if u put your apps and misoc on sd card it hwlps alot,True
ORD381638,ID0767737648,2019-01-20,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Universe Note', 2)]",18075,79.49,-37.8040695,144.9582857,0,87224.69,Summer,False,1.3749,amazing for the price this phone is amazing for the price!! love the big screen and facial recognition,True
ORD497037,ID3161948917,2019-04-28,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",7910,50.65,-37.8087002,144.9566447,25,5983.15,Autumn,False,0.9512,issues connecting to wifi it will not connect to our wifi. i've been reading in forums and a lot of people are having this problem. i've checked router settings and nothing has worked.,False
ORD184906,ID4326586187,2019-08-17,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",20655,64.96,37.8102462,144.9613499,5,19687.21,Winter,False,1.1764,"perfect! wouldn't have known this was reconditioned. looks and acts perfect, no trouble of any kind. the phone itself is top notch.",True
ORD453377,ID2180785618,03/27/2019,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",23450,77.17,-37.8146899,144.9690651,5,22354.67,Autumn,True,0.4368,i would order it again i was really happy with his phone thanks,True
ORD068296,ID0252588294,2019-09-12,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",16130,98.5,-37.8182748,144.9755146,10,14615.5,Spring,True,0.5256,works fine works fine. good value for the money.,True
ORD463964,ID4245791604,2019-01-22,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('iStream', 1)]",6890,88.33,-37.8012547,144.9626936,5,6633.83,Summer,True,1.8719,no sound with 6 months use speaker has gone in 6 months. totally disappointed. did all sort of troubleshooting no result.,False
ORD352051,ID0387152924,2019-03-14,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('pearTV', 2), ('Thunder line', 1)]",30650,63.01,-37.8061405,144.9449158,25,23050.51,Autumn,True,0.7515,one star would not turn on.,False
ORD285119,ID0052600120,2019-07-22,Thompson,"[('universe note', 2), ('iassist line', 2), ('lucent 330s', 2)]",13810,68.86,-37.8023661,144.9620569,5,13188.36,Winter,False,1.7476,awesome fone good fone,True
ORD259052,ID1463620434,2019-10-31,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 2)]",23890,78.08,-37.817826,144.9923277,25,17995.58,Spring,False,0.9083,four stars all good,True
ORD401780,ID0575434361,2019-05-21,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Alcon 10', 1)]",22800,64.78,-37.8209822,144.9845129,10,20584.78,Autumn,False,1.3422,love the phone second one i've owned after dropping the first one and cracking the screen...even in a heavy duty otter box. good phone.,True
ORD296636,ID1463547033,2019-02-06,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 1)]",11100,76.14,-37.818311,145.0043774,5,10621.14,Summer,False,1.2262,olivia universe s4 great phone! fast shipping!,True
ORD349135,ID2948774549,2019-08-09,Nickolson,"[('iStream', 1), ('Thunder line', 2)]",2990,52.2,-37.8080795,144.9692773,25,3434.7,Winter,False,1.1708,unreliable so far keeps completely crashing and asking me to start set up all over! if i can’t get it working properly will have to return it! not happy!!,False
ORD130025,ID1217532913,2019-11-24,Thompson,"[('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",98614,98.48,-37.8183743,144.9486428,15,5449.23,Spring,True,0.6495,five stars cool,True
ORD104003,ID0493873191,2019-03-16,Nickolson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,52.92,-37.8058582,145.0183945,5,14369.42,Autumn,False,1.4507,this phone not work with cricket send back my money l don't like,False
ORD053567,ID1217532917,2019-11-21,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 1)]",22620,76.14,-37.8184735,144.9486815,15,19303.14,Spring,False,0.6611,i love me muy bueno excelente equipo con todas sus funciones cámara excelente conectibidad excelente muy buen teléfono y el precio muy bueno,True
ORD464981,ID0312718905,2019-04-18,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",20935,67.26,-37.8044309,144.9624253,15,17862.01,Autumn,False,1.6327,"very good and seems brand new good deal, buyspry customers service is amazing and they really helpful.",True
ORD191503,ID0777835311,2019-06-05,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,64.61,-37.8019303,144.9572928,25,2547.11,Winter,True,1.4962,"alcon order....a disaster very poor. not in original packaging. it did not have earphones and instruction manual. very unsatisfactory buy. i would like my money back. the phone is useless, a piece of garbage",False
ORD290674,ID4283908163,2019-03-27,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,62.63,-37.8105551,145.0006641,5,9733.63,summer,True,0.4818,stolen phone!!! they sold me a stolen phone and now my number is suspended.,False
ORD341686,ID3146808091,2019-09-30,Thompson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,58.96,-37.8132087,144.9903708,15,10598.96,Spring,False,0.5574,"broken screen the phone is an upgrade from my last one and the storage is great, but when i received my phone i noticed scratches on the screen. no big deal, but then i realized they were cracks on the screen and not just scratches. highly disappointed.",False
ORD481148,ID4735836868,2019-08-24,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('Olivia x460', 1)]",11895,78.59,-37.8032857,144.9502708,15,10189.34,Winter,True,1.0823,gooooood good smartphone,True
ORD393183,ID0598401577,2019-10-14,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",14320,100.74,-37.8142345,144.9637244,15,12272.74,Spring,True,0.7058,five stars great !!!!!!! no complaints !!!!,True
ORD127153,ID0773059241,2019-05-07,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 2)]",20300,63.68,-37.8121827,144.9697962,0,20363.68,Autumn,False,0.154,for the price (half olivia) this is the best phone if you want a big screen and good ... for the price (half olivia) this is the best phone if you want a big screen and good compute power.,True
ORD139543,ID0283334330,2019-11-16,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",18195,79.06,-37.8002551,144.9509615,0,18274.06,Spring,False,1.4241,"""uicc unlock"" amazing phone, especiall for the price. you will need to go into the setting and select ""uicc unlock"" for it to work with some carriers, but it is unlocked after that. edit: i have to downgrade from 5 to 3. was locked to sprint and could not use data with other networks.",True
ORD068250,ID0060096961,2019-02-20,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",15545,58.15,-37.8187778,144.9528494,25,11716.9,Summer,False,0.8486,not compatible with verizon reviews said this phone would work on verizon network. the phone i received is not compatible with verizon.,False
ORD421797,ID3218226983,2019-02-06,Thompson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,71.61,-37.8065706,144.9449806,25,8584.11,Summer,False,0.7037,perfect love this phone. the stylus is great. no complaints!,True
ORD109384,ID1132069617,2019-06-06,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 2)]",10520,46.73,-37.8127164,144.9429385,5,10040.73,Winter,False,0.5416,"broke less than a year after purchase bought this phone in march 2019 and it broke already. the phone stopped charging, i had to hold it just right to charge for a couple of days and then it died completely:( all my pictures are gone :(",False
ORD118137,ID0591408731,2019-01-21,Nickolson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,72.28,-37.8192236,144.9611303,25,11374.78,Summer,False,0.7438,great phone! the product arrived on time and in great condition. it was almost like it was brand new. software works fine and i'm loving the battery life. the new updates are definitely worth the purchase. glad i bought it.,True
ORD428011,ID0361269278,2019-08-13,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,71.64,-37.8010132,144.9775605,5,82214.42,Winter,False,1.8481,the best phone to that price awesome.,True
ORD408988,ID0103299651,2019-12-12,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('pearTV', 2)]",25025,58.37,-37.8155991,144.9622488,10,22580.87,Summer,False,0.7236,one star motherboard died after 6 weeks. unrepairable.,False
ORD241112,ID3924911400,2019-01-22,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 1)]",34400,93.7,-37.8126201,144.965171,10,31053.7,Summer,True,0.7686,very happy,True
ORD176554,ID6167413266,2019-11-02,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",14905,101.2,-37.8140787,144.9641242,10,13515.7,Summer,True,0.6932,"excellent phone excellent phone, excellent camera. i only wish i could set google launcher, and gboard, it lags a bit with large amounts of tabs in chrome, but most people wont have this issue, i'm talking about over 50 - 60 open tabs. this is overall a great phone, i'm really happy i got it.",True
ORD051673,ID1686719039,2019-08-01,Thompson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,51.2,-37.8014968,144.9548846,10,6018.2,Winter,False,1.4214,"battery fail i actually liked this phone a lot, but after 13 months the battery won't hold a charge.",True
ORD024391,ID2768639318,2019-11-06,Nickolson,"[('IASSIST LINE', 2), ('CANDLE INFERNO', 2), ('THUNDER LINE', 1)]",7490,96.49,-37.8179311,144.9673941,25,5713.99,Spring,True,0.2036,weird phone liked the phone but couldn't make it work with a new sim card,True
ORD077302,ID1594632498,2019-08-13,Nickolson,"[('THUNDER LINE', 1), ('OLIVIA X460', 2), ('LUCENT 330S', 1), ('IASSIST LINE', 1)]",8085,77.8,-37.8206783,144.9793054,15,6950.05,Winter,True,0.8885,five stars excellent condition!!!,True
ORD015029,ID6167266614,2019-01-24,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,77.02,-37.8125548,144.9650658,5,909463.94,Summer,True,0.7795,one star returned,False
ORD360393,ID0304536850,2019-07-16,Bakers,"[('Olivia x460', 2), ('Thunder line', 2)]",6810,73.36,-37.8252835,145.011873,15,5861.86,Winter,False,2.2444,"thanks great experience i liked ,, thank you to the seller",True
ORD363515,ID2187983888,2019-08-17,Nickolson,"[('iStream', 2), ('Olivia x460', 1)]",1525,76.29,-37.8117127,144.9716148,0,1601.29,Winter,True,0.7873,"the best phone in the market the best phone in the market. however, i hated the raised edges in the left and right of the screen. thanks.",True
ORD129529,ID3862394072,2019-06-19,Thompson,"[('iStream', 1), ('Alcon 10', 2)]",9250,64.23,-37.808963,144.9489466,5,8851.73,Winter,False,0.4448,"to me the best money value i use to have a lucent g4 but the g6 seems to be much improved. better sound, better camara, longerstanting battery and mantaining all the other features. let's hope is as sturdy as the g4.",True
ORD110606,ID0572005110,2019-07-19,Thompson,"[('iStream', 1), ('pearTV', 1), ('Alcon 10', 1), ('Universe Note', 2)]",22310,66.11,-37.8041173,144.9479909,15,19029.61,Winter,False,0.9559,four stars phone was in great shape works great too!,True
ORD242864,ID3281126642,2019-04-29,Thompson,"[('Universe Note', 2), ('iStream', 1), ('Alcon 10', 2), ('pearTV', 2)]",37570,79.94,-37.8048702,144.961308,0,37649.94,Autumn,True,1.524,nice little tablet. functional and easy to use.fits the needs that i need to use it for.,True
ORD229308,ID0616938658,2019-09-14,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('iAssist Line', 2)]",7490,101.29,-37.8190572,144.9614507,10,6842.29,Spring,True,0.7142,love it love it,True
ORD424374,ID4787373516,10 12 2019,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",23080,88.87,-37.8000613,144.9611656,25,17398.87,Summer,True,1.873,still learning to use this product i'm still learning to use the product one problem i'm having every time i try to charge it it come in and out power went in and out the charger that comes with it does not work,False
ORD056609,ID1463547040,2019-11-17,Bakers,"[('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",20660,77.33,-37.8187231,145.0037836,15,17638.33,Spring,False,1.2285,"perf amazing phone, looks just like new. came in, turned on, and was ready to be activated. at an awesome price and more than i could have hoped for. couldn't be happier.",True
