,ID,DUIS,PAST_ACCIDENTS,CREDIT_SCORE,ID_SEGURO
8028,320313,0,2,0.5957149581490123,2387304
8029,323129,0,0,0.6809131865092295,9269260
8030,642860,0,0,0.3065518093256519,36766
8031,445056,1,1,0.5893790042775761,2824920
8032,531284,2,1,0.6016258241392335,9292503
8033,662855,0,0,0.6563498838978089,9831039
8034,881496,0,1,0.61535406879528,3667280
8035,845655,1,6,0.6519123625904758,1835130
8036,519751,0,0,0.2950906798001347,9281619
8037,745325,0,0,0.6112652567938774,6987887
8038,518073,0,7,0.4746294315462082,7602839
8039,214281,1,2,0.0953870936940878,7132016
8040,828111,0,0,0.4138170668973727,3408817
8041,466025,1,6,0.6809852539465225,7733419
8042,639084,0,0,0.6764783850579369,3142607
8043,461923,0,1,,681640
8044,897135,0,0,0.4033846274374489,8897607
8045,235726,0,0,0.7040031235458382,6646037
8046,682225,0,0,0.5735410704695847,9535558
8047,396326,0,4,0.4879440211154682,6311222
8048,866306,0,0,,315021
8049,155779,0,0,,4293807
8050,869862,1,2,0.6819981116362914,9300860
8051,947354,0,2,0.436520236197445,4595772
8052,370253,1,5,0.6719249250370957,5769006
8053,672542,0,1,0.4721412440122079,8907155
8054,823828,0,1,0.5250591110723005,9541918
8055,36065,0,0,0.4490141254061794,2956291
8056,80718,0,2,0.6227949196734675,1624030
8057,825288,0,1,0.9608188278116948,7052431
8058,414572,0,4,0.5702790141224438,5566538
8059,24396,0,1,0.4144618670550359,5714654
8060,329598,0,0,,2317570
8061,603341,0,4,0.6060025247092775,2906363
8062,220700,0,0,0.2956147179906796,6290816
8063,447863,0,0,,6316022
8064,962434,0,2,0.6012733666180051,3115449
8065,634006,0,1,0.6467083588488515,4011473
8066,245523,1,1,0.3315640659194958,3566830
8067,556806,0,0,0.4736061159306169,6289999
8068,136795,0,0,0.6980053964165731,74782
8069,745014,0,0,0.4493988790424355,7457802
8070,361686,1,4,0.5935570210616777,2030754
8071,180465,4,5,0.5469528093344056,450287
8072,15409,0,3,0.6647874125137581,3843858
8073,645283,0,0,0.3930304394075162,2809071
8074,746172,0,0,0.3104439496869316,260044
8075,284609,0,0,0.629040794332527,777416
8076,787173,0,4,0.5949942615350459,2937898
8077,324523,0,0,0.4136822947297669,8801441
8078,946168,0,0,0.5668017602483743,4073111
8079,164865,0,0,0.5574101037418253,111964
8080,584870,0,1,0.5960178820895716,1945966
8081,592444,0,0,0.5653141355325579,7431812
8082,780408,0,0,0.3078087184319206,9804187
8083,313409,0,0,0.6720095267316407,4584049
8084,600015,0,1,0.5242807123606903,2882939
8085,449608,0,0,0.4630535883640802,5258530
8086,392143,0,1,0.6140424540441148,3541531
8087,508287,3,0,0.6453591991000591,6846944
8088,102757,0,0,0.6854090454032493,17796
8089,426769,0,2,0.6670226191158176,3388251
8090,319786,0,0,0.6082656962441383,5478718
8091,472257,0,5,0.7216402910712306,7570615
8092,614120,3,1,0.4596749902548559,1488043
8093,455627,0,0,0.4900678073285606,7649394
8094,886751,0,0,0.5417098412700575,9964759
8095,424339,0,0,,251552
8096,954045,0,0,0.4701928145539621,9402873
8097,539780,1,3,0.5806195342350445,2760565
8098,458428,0,1,0.8246055134031282,9977572
8099,237986,0,0,0.2866241766490909,4487325
8100,448925,0,0,,7699904
8101,140311,0,0,0.5105416142994454,1819389
8102,67509,0,2,,2434034
8103,757295,0,0,0.61727812187165,3874577
8104,2654,0,0,0.2266204187196561,8695793
8105,125456,1,3,0.4854096107116239,3650484
8106,510231,0,1,0.3846403721622462,4019229
8107,123705,0,1,0.5610588085481812,3048491
8108,252060,0,2,0.5035670239503522,3928781
8109,683736,0,1,0.4400170768463599,775835
8110,40343,0,0,0.6458584800209589,3586270
8111,750098,2,1,0.6946223389054919,677326
8112,837247,0,0,0.3673915153567661,154723
8113,999976,0,1,0.4709463634111504,4024640
8114,935123,1,1,0.6780290985770019,1012734
8115,345979,1,7,0.567420445945503,1906131
8116,278816,0,2,0.4696695415128295,3810432
8117,457341,2,4,0.6230965528779376,1986688
8118,845448,0,0,0.6780115158287626,9331177
8119,303039,0,0,0.6533774120556458,6028150
8120,782130,1,0,0.4838848652090954,234545
8121,347755,0,0,0.6814422418900506,3211100
8122,12333,0,0,0.584162066396573,1836455
8123,763764,0,2,0.5968599686931912,2106113
8124,655511,0,0,0.377267939245568,1028783
8125,885622,0,4,0.408776432410417,8393950
8126,328664,0,0,0.3662098408890193,2440445
8127,606142,0,2,0.5094372527074583,7980036
8128,206134,0,0,0.6133896915585907,1558539
8129,195959,0,0,0.6749718971794846,8586647
8130,647122,0,1,0.6126814428612573,7540400
8131,55396,0,0,0.5275057358985888,1652141
8132,349851,0,0,0.4038738668665778,2962825
8133,329801,1,1,0.6522632312864586,9089177
8134,890672,0,2,0.632071900431844,7466819
8135,25825,0,0,,2265826
8136,273676,2,1,0.7088589461787946,6559427
8137,573910,0,2,0.6107452144722096,5741385
8138,242100,0,1,0.4709021936145576,3861481
8139,587145,0,3,0.6637272722430558,7525194
8140,273939,1,2,0.6713585572774622,6612125
8141,905593,0,0,0.5357575590071443,2660801
8142,545992,0,3,0.6609333089751197,4162036
8143,969562,0,1,0.2158830849082594,5950211
8144,363787,0,1,0.5240293740807962,8295437
8145,416920,1,3,0.5846714102071112,3360893
8146,664716,0,2,0.4736095690653534,2050533
8147,906950,0,2,0.5064086371116839,2527086
8148,344660,0,3,0.502144711398539,2941088
8149,129882,0,0,0.4095777894765035,5797276
8150,851428,0,2,0.2778104486315901,176622
8151,766789,0,0,0.6616536709828063,8599854
8152,534886,0,2,0.5888889061756829,2889545
8153,791078,0,0,0.5758378032781618,4115343
8154,924520,0,0,0.7519971243463806,3907029
8155,449811,0,0,,1022550
8156,435122,1,9,0.6115255635879427,1138854
8157,102844,0,0,0.6487617772165083,8122328
8158,9863,2,1,0.7221845906508915,125908
8159,592668,0,0,0.2983405315294405,1315116
8160,457936,1,2,0.3943131593188522,9714253
8161,384974,0,3,0.5010180026077341,1810809
8162,933410,0,1,0.6695109646953296,3120770
8163,297690,0,0,0.5083268520271713,4605984
8164,280096,0,2,0.730309867150182,1074040
8165,512035,0,0,0.4503634589093056,9800296
8166,518188,0,0,0.4374226306331744,475705
8167,942224,0,0,0.5617018828890193,4068251
8168,347653,3,3,0.4669035543886058,2570708
8169,978369,0,0,0.277330465062199,361103
8170,290516,0,1,0.6736612645600645,6581364
8171,430766,0,0,0.2907696723906524,7286553
8172,212303,1,7,0.7086878384235843,544598
8173,753838,0,0,0.5047539827483274,8685938
8174,754299,0,0,,4711090
8175,872973,1,1,0.6741173026157443,5792618
8176,517511,0,0,0.3460042308900576,3757683
8177,357194,0,0,0.5961511521802579,3385564
8178,632227,0,0,0.5584297222497407,6088575
8179,73173,1,1,0.4795650162746911,6668647
8180,717908,0,0,0.5677135244725591,4011573
8181,196865,0,5,,9429549
8182,826053,1,3,0.7244869628614676,2903232
8183,394342,0,0,0.4612268925007986,3004693
8184,344827,1,3,0.4596170604546482,4998166
8185,425747,0,0,0.6082027648430689,8790
8186,582667,0,0,0.6848940070987218,1013755
8187,53828,0,0,0.4987146666985322,637987
8188,339853,0,5,0.704085650847231,3515140
8189,932809,0,0,0.3292359274424569,5595976
8190,7866,0,0,,8419435
8191,272776,0,3,0.5585866661510136,7431622
8192,26248,1,4,0.6305716881715939,6014284
8193,545309,0,1,0.5501302706237786,6014620
8194,236191,0,0,0.0972109997290097,3872516
8195,918612,0,0,0.5116467664654503,647389
8196,910531,0,0,0.3322031062528092,5275428
8197,854685,0,0,0.4638268843521842,9931466
8198,829614,0,1,0.4107534729412132,1867625
8199,498195,0,5,0.49825957406754,4756296
8200,277626,0,2,0.3635155818200086,6351756
8201,527665,1,3,0.481567980309193,546551
8202,449921,0,0,0.6329125316171743,3479933
8203,953688,0,0,0.3863765509928501,5537890
8204,925647,0,0,0.6127350251833245,2517676
8205,104866,0,0,,2964391
8206,400562,0,3,0.4948332302558839,6144343
8207,508723,0,3,,240144
8208,277802,0,0,0.5681315286992283,40960
8209,630035,1,0,0.7453860538131073,8507278
8210,276256,0,1,0.6027617226896056,1301996
8211,177582,0,0,0.3925521411624277,397928
8212,403686,0,0,0.4965338738721264,6281309
8213,650746,0,3,,426707
8214,776379,0,0,0.7765591455706297,8941090
8215,777885,0,1,0.6182580991974427,4756408
8216,781035,0,0,0.2343895342350447,4034901
8217,828324,0,0,0.3505304279819008,6485174
8218,813341,0,0,0.4874645595687514,9193939
8219,827898,0,1,0.6695729313068942,4188376
8220,457285,0,0,0.6001996811721423,8285595
8221,680919,0,0,0.4256430305423096,97229
8222,79260,0,4,0.4772592012898568,9785628
8223,308586,0,0,0.4358748607590172,2740431
8224,171762,1,4,0.3930116698115786,4531220
8225,85568,0,1,0.4143016805242815,8319992
8226,973470,0,0,0.4699857525886301,5639387
8227,456102,0,1,0.328671664213881,4893172
8228,702884,0,0,,9967719
8229,145769,0,0,,6272908
8230,486729,1,4,0.6381004203412624,5173155
8231,46172,0,3,0.6357600253126064,6080521
8232,366895,0,0,0.3045477014251953,5466492
8233,949933,0,0,,622489
8234,795366,0,0,,729791
8235,685602,0,0,0.6641451987815057,5515113
8236,454978,0,0,0.5579951427753703,6475237
8237,811551,0,0,0.3699006108349729,6228314
8238,569958,0,0,0.6065484983345751,3727558
8239,841491,0,1,0.6469238969549422,2682331
8240,116199,0,0,0.3977001998989168,6729983
8241,893542,0,1,0.7928853742076165,5048406
8242,96421,0,2,0.7042280046651094,7961941
8243,293475,0,2,0.6567180218384583,123754
8244,203613,1,2,,3658237
8245,78172,1,0,,6325109
8246,329676,0,0,0.5938543280814313,2575972
8247,200506,0,1,0.4234802054638045,6915929
8248,642689,0,0,0.4118137181793745,381439
8249,965846,0,1,0.5237786428900093,6491016
8250,913065,1,2,0.4370059167559577,9873712
8251,377816,0,0,0.26792669036558,8891848
8252,996456,0,0,0.6654769083432548,5021789
8253,605373,0,0,0.4352284719693461,7503312
8254,947853,0,1,0.5502490277614757,6786555
8255,839760,0,1,0.3549671388000978,4425026
8256,397560,0,3,0.2558368788769217,6193593
8257,400017,0,1,0.2701930462498648,655766
8258,439231,0,0,0.7140675054489758,5758304
8259,417103,0,0,0.3322173325159018,1028840
8260,267023,0,0,0.3189177392150015,7208653
8261,245117,0,0,0.6282607890183867,32392
8262,202518,0,2,0.3135714708801836,7329924
8263,862679,1,3,0.8275166511075266,9143685
8264,741377,1,2,0.6150016644670072,8450943
8265,880628,0,1,0.4271866929096974,3057970
8266,568152,0,0,,4683425
8267,612154,0,0,0.5705957708938973,2501215
8268,454160,0,0,,20208
8269,227941,0,4,0.5660865838074837,8216690
8270,277454,0,0,0.7246516260211215,4840586
8271,850641,0,1,0.5944123555771336,974077
8272,313949,0,1,0.4157358422399237,2045338
8273,531038,0,0,0.6806248475377844,8648917
8274,548681,2,2,0.2281286996504181,7951288
8275,747021,0,0,0.6839659624662064,1191773
8276,614666,0,2,0.6476691481025054,6736974
8277,945698,0,3,0.256228561983949,7889823
8278,611418,0,0,,2813375
8279,9941,0,1,0.4076710274049052,7355840
8280,382705,0,0,0.4316194342524034,1788713
8281,114941,0,1,,557856
8282,131534,0,0,,2033203
8283,655964,0,0,,4732445
8284,984920,1,0,0.5365905524626464,4882238
8285,520581,1,1,0.6050150174493037,2812094
8286,371132,0,2,0.6890168595706068,2229855
8287,608987,0,0,0.3607003088952675,5922624
8288,812547,0,2,0.7724106704853996,1353756
8289,270305,0,5,0.5623849102205396,6508526
8290,94864,0,3,0.6047903720798489,5674788
8291,832985,0,0,0.6649526471177105,8579001
8292,578026,0,1,0.2584986475919236,4431128
8293,158411,0,4,0.6229219906418461,7721264
8294,965962,0,0,0.221954566050738,1281681
8295,270343,0,2,0.7338838668548553,6599584
8296,298541,0,3,,9535620
8297,77834,1,2,0.4886968630423373,1630681
8298,895871,0,0,0.3974832419886633,9359834
8299,150276,0,8,0.5949848654212657,9071616
8300,276564,1,2,,4085498
8301,666008,0,0,0.5074866002249934,382284
8302,968311,0,1,0.5787321513939002,6171438
8303,182184,0,0,,9238117
8304,583749,0,0,0.3700495619279837,2393322
8305,686620,1,2,0.5209372267151192,4970469
8306,884501,0,0,0.629561765194454,9459664
8307,169656,0,3,0.5095099913719647,2878989
8308,975961,0,3,0.6049065358383727,8741495
8309,937716,0,3,0.6738113407942623,3119418
8310,278029,0,0,0.6395131960576228,2656540
8311,995242,2,0,0.3754060474029069,4623518
8312,919799,0,1,0.6002914540131934,2004953
8313,955572,0,5,0.2903776965781191,409341
8314,211129,1,2,0.337763772273958,7910700
8315,318141,3,1,0.6238940157264959,4757274
8316,123428,0,0,0.1922339121015746,6964491
8317,895571,0,0,0.6448895574873921,5621459
8318,297659,0,1,0.6338098771565343,3104229
8319,468623,1,0,0.582437823884746,7657156
8320,97857,0,1,0.5980305580914328,2821209
8321,117869,0,2,0.5489150697748575,6926237
8322,905046,1,2,0.5523881323880686,6175196
8323,451227,0,0,0.5095717000423156,9285861
8324,373872,0,0,0.5117376349446104,2609654
8325,913451,0,2,0.4628364662982673,2745390
8326,948703,0,0,0.4794069219483382,2798014
8327,607238,0,6,0.7123848645541435,3041186
8328,288785,0,1,0.5561496317258147,8083451
8329,196588,0,0,0.3372573932305708,9983783
8330,710895,0,0,0.2678767803164774,4796152
8331,133119,3,1,0.5239348835695834,6747878
8332,157866,0,0,0.5636837161034072,6575816
8333,344650,0,1,0.3453572376484412,955197
8334,139382,0,0,,5689091
8335,311831,2,2,0.4162840973092876,325897
8336,18175,0,1,0.6710577400351899,2121427
8337,337154,0,2,0.6092538270787325,9274846
8338,439225,0,9,0.6377627271910699,3604526
8339,961745,1,2,0.4146216328652929,5400949
8340,203422,0,1,0.3359988718015389,5159697
8341,921332,2,3,0.5260178391079982,9348986
8342,587280,1,6,0.6079374664098495,215077
8343,110753,0,2,0.5183509849945727,5423975
8344,619056,0,0,0.3795074091352928,5685080
8345,229960,0,1,0.4403460315331537,1298087
8346,438567,2,0,0.3081124927383421,460889
8347,256735,0,0,0.5106534385283876,9256802
8348,679847,0,2,0.4965554571818523,9141001
8349,59621,0,0,,3611168
8350,781339,0,0,0.5969511707936863,6325312
8351,989865,0,3,0.7445940362318062,4072751
8352,320282,0,0,0.3528606512240136,9406426
8353,875652,0,0,0.4725620372205885,5884849
8354,778438,0,1,0.5034561261777147,8277324
8355,695849,0,0,0.5281279666088714,3591449
8356,907249,5,2,0.5360526546947815,2967865
8357,456080,1,2,0.609239430274789,431301
8358,645212,0,0,0.6119061158789385,2012720
8359,778420,0,0,0.3397399692489963,4144307
8360,851978,0,4,0.3589212361536521,8893844
8361,782814,0,2,,1448938
8362,837784,0,0,0.4451873369326039,1588185
8363,706391,0,5,0.3644164683986453,6668959
8364,29008,0,0,0.5516614915267227,7995765
8365,11478,0,0,0.4300619438840933,5718971
8366,940396,0,0,0.6792984756022082,7628403
8367,174162,0,1,,6783653
8368,933220,0,0,0.4454491673003073,2345713
8369,662300,1,1,,6961814
8370,726973,1,0,0.3385823952882704,4128727
8371,609636,0,1,0.4444563698879946,8598085
8372,763147,0,1,0.5866750110603012,2501873
8373,507075,0,2,0.8190662038642662,359539
8374,972296,0,1,0.5068999531345123,3125604
8375,993569,0,1,0.6144328631450537,4386480
8376,663729,0,0,0.4197584502477429,4070346
8377,248038,1,1,,6787331
8378,584335,1,4,0.6246880057231377,8044387
8379,908381,3,3,0.5180098219042293,4455170
8380,48036,0,0,0.6729433010805125,4606572
8381,87906,0,0,0.5145625380618862,397861
8382,98260,2,2,,9633414
8383,655543,0,0,0.3054214227559466,388061
8384,63383,0,1,0.4585519228538674,5781160
8385,362014,0,5,0.8057389907027154,5613707
8386,415219,0,0,,4367533
8387,897379,0,0,0.204331080735511,8879665
8388,462054,1,2,0.2868307040423252,7473765
8389,883353,0,1,0.4091433162660645,3588396
8390,416175,2,6,0.5196193023272175,8020445
8391,296063,0,0,,5204146
8392,150843,0,2,0.7041103092342212,7411856
8393,562555,0,0,0.4160200997146181,6123960
8394,157916,0,5,0.8103783788928026,7951086
8395,398578,1,6,,6480765
8396,921134,0,0,0.5975466225645271,5159447
8397,259935,0,0,0.6914534434898879,2805138
8398,575729,0,0,0.4525094766924492,8391131
8399,84921,0,0,,696954
8400,603882,0,1,0.4561475020425317,4094387
8401,802297,0,0,0.4846708440812426,1559206
8402,603309,0,0,0.6046452351091336,7599120
8403,375315,3,0,,6430728
8404,149874,0,3,0.4769429942150982,9640353
8405,58284,1,3,0.524854140061048,5767099
8406,169690,0,0,0.6155620953988491,5618933
8407,643377,1,2,0.5615413060142965,2406345
8408,416380,0,2,0.7233944188837503,7828657
8409,446206,1,1,0.5838985964818494,6627375
8410,119771,0,0,0.7041063079078885,7390753
8411,887486,0,0,0.3591172399399532,2525045
8412,792926,0,0,0.5203529992618114,8914059
8413,497630,0,0,0.6160017518360315,6112083
8414,468732,0,0,0.528242677579548,4091829
8415,567328,1,2,0.6686019719325447,1234287
8416,957672,1,2,0.6206602298307339,9772155
8417,128918,0,0,0.6094998883389061,8459225
8418,471702,0,0,0.5646452920588425,2405403
8419,504941,0,0,0.5621951528284931,8278533
8420,977069,0,0,0.3869930705618757,4207146
8421,357589,0,0,0.4960458324575569,2377878
8422,141554,0,0,0.6391903210037525,9524138
8423,838981,0,1,0.3786264445015992,9322036
8424,378303,0,0,0.5814284168094358,6250113
8425,112128,0,1,0.5141750544284054,2943376
8426,402995,1,4,0.5314620230458572,8701241
8427,949788,1,0,0.4457833613139871,7778330
8428,731473,0,0,,74246
8429,671362,0,1,0.5719653854438522,8085581
8430,479539,0,3,0.5106644777629026,4146221
8431,239778,0,0,0.2288649445584185,5272757
8432,181858,0,0,0.6250976480020242,8715650
8433,401739,0,1,,1119090
8434,627751,0,1,0.5114308371949552,5747634
8435,137975,0,1,0.5649422839101735,5262237
8436,962966,0,1,0.4217691019197355,1645606
8437,557345,1,0,0.5423099054020178,7325894
8438,156901,0,4,0.7325021979209161,424008
8439,83709,0,3,,3119374
8440,854217,0,0,0.6157527189496566,118303
8441,218011,0,2,,8346069
8442,399675,0,0,0.3391041428260977,6488452
8443,971427,0,1,0.5654833178038101,3357452
8444,494823,0,0,0.6000945606700809,1655182
8445,444919,0,0,0.4703422702789483,4511146
8446,603013,0,0,0.4056368272230281,1387008
8447,645596,0,2,0.4984370269017703,298171
8448,837609,0,0,0.2882323298695686,9250356
8449,739670,0,0,0.4409363177864403,1658590
8450,673316,0,1,0.7011043875619007,927490
8451,959087,0,0,0.5158410911068464,8561077
8452,269942,0,0,0.552577033496693,2647665
8453,597383,0,1,0.5571603034466789,2173747
8454,116223,0,3,0.6569952345792299,3224600
8455,973996,0,0,0.5190632839502705,9215750
8456,410008,0,0,0.5303445829334268,1791195
8457,621145,0,0,0.5391586055181217,8300725
8458,387710,0,4,0.7790401376827991,5260549
8459,485643,0,0,0.6479245480562235,2090083
8460,825240,0,1,0.5618606787810415,1002390
8461,465478,0,0,0.5719660404661686,4651924
8462,158980,0,0,0.6274722690901392,1512662
8463,712934,0,0,0.2435755388778246,4816792
8464,749627,1,3,0.6264570219896365,8021181
8465,777639,0,3,0.4148807310426015,8521254
8466,266513,0,0,0.5209454270821574,4471145
8467,565310,0,0,0.403334268295125,4255094
8468,247276,0,5,0.6457728615836401,227631
8469,991678,0,4,0.5360952707429667,1589008
8470,442227,0,2,0.7424417038212764,9321230
8471,70043,1,1,0.5643659706366282,5144857
8472,935526,0,2,0.7200397941607997,6240969
8473,636518,0,1,0.748956725239477,5144094
8474,303443,0,0,0.532484745593896,7634059
8475,870829,0,2,0.3077483134833512,2071667
8476,149365,1,0,0.8060777297210387,2210863
8477,430796,1,1,0.6005077593091429,4024224
8478,143750,0,0,0.4690807869675105,3919452
8479,956893,0,0,0.3114923209359311,5837746
8480,859164,0,1,0.6965083396535244,5923418
8481,924451,0,0,0.4674816531864013,2060703
8482,568119,0,0,0.5253665202662647,6917150
8483,393627,0,0,0.6898585172389251,4791200
8484,667733,0,0,0.3796929971731573,3797048
8485,904219,0,0,0.3018784742305601,4154306
8486,331175,0,1,0.71583338738666,8801501
8487,640807,0,0,0.3682210111582465,7277850
8488,767300,0,2,0.5990321238781692,7500172
8489,83894,0,1,0.5858943451029358,3546693
8490,73652,0,0,,7738122
8491,686058,0,2,0.2934480144354176,6562148
8492,638945,0,0,0.3418617252047898,8814165
8493,138696,0,0,0.5062031783903724,2030629
8494,832488,0,0,0.3838624776858912,8523482
8495,333255,1,0,0.7376100679194095,1388483
8496,746691,0,0,0.4906366086119778,1688299
8497,519878,0,4,0.6201273841736746,132117
8498,983527,1,0,0.4633431868581646,2055558
8499,385997,0,0,0.345842800311707,7798591
8500,804181,0,4,0.7498940746007671,7608887
8501,428914,0,3,0.7640953328310807,9690594
8502,250099,0,6,0.6373036380864049,4685054
8503,428284,0,0,,7579583
8504,949028,0,0,0.7020436831211672,1985372
8505,344160,1,1,0.6805304479389197,6062951
8506,774567,0,1,0.5294385924160808,9192487
8507,630189,0,0,0.3812789046566209,1117056
8508,493263,1,0,0.6924197834403566,8810460
8509,235390,1,0,0.6958419935317093,7271657
8510,974832,0,0,0.6013294710042193,124021
8511,135317,1,3,0.5496090320674443,9074902
8512,139106,0,4,0.6273613390209348,1390124
8513,685176,0,0,0.6041047893367332,9586657
8514,226461,0,0,0.4336723313868529,135416
8515,18850,0,0,0.175240246078814,3154368
8516,831974,0,0,0.5589896183531635,3210189
8517,901622,1,6,0.5741719727666895,6177839
8518,79770,0,0,0.575674930892843,4274306
8519,325180,0,1,0.4440329823215972,3211121
8520,124813,0,0,,8875754
8521,805924,0,0,0.3664626626338756,9435711
8522,553534,0,4,0.4709099425273894,4753343
8523,378176,0,2,,4191599
8524,374337,1,3,0.4558557235183332,6528896
8525,865367,1,1,0.4987695160873743,9705351
8526,528129,0,0,0.7059734082559136,4470835
8527,532765,0,1,0.6463385410582569,3701355
8528,804529,0,0,0.667599327119331,2723726
8529,51347,0,2,,829947
8530,963521,0,0,0.5045174060377636,6122198
8531,161641,0,1,,2919759
8532,422469,0,0,0.5927760862888297,2399818
8533,39165,0,2,0.6320362335140304,6306846
8534,356599,0,0,0.7532018978277194,6174373
8535,284890,0,2,0.6056746855305867,4762754
8536,353086,1,0,0.207432545579217,1430554
8537,771433,0,0,0.2907925607872464,716803
8538,355929,0,1,0.4755276880991208,3334193
8539,950726,0,0,0.2236841043640096,803337
8540,62325,0,2,0.5905495956804206,3149129
8541,467990,0,0,0.3349652062752788,8770989
8542,192184,0,5,0.6054304884310397,3223466
8543,271313,0,3,0.6572762925654707,7771935
8544,588405,0,0,0.6745695670750705,8401248
8545,426907,0,0,0.3293593350870786,5228520
8546,447793,0,0,,2695994
8547,237361,0,0,0.7302332838693537,6047602
8548,514747,0,1,0.6590533905476411,4837377
8549,769677,0,8,0.6726992704345639,5352241
8550,950198,0,0,0.5677656283040766,8818109
8551,807751,0,0,0.5680429515686883,758930
8552,734398,0,5,0.3844230970107322,5983993
8553,583391,0,4,0.674130280008358,6747979
8554,187756,0,2,,7083139
8555,634671,0,3,0.5911684704162853,2985565
8556,210417,0,0,0.5847983429422607,5079975
8557,351203,0,5,0.5963635206935238,6948648
8558,870877,1,0,0.4055202478752996,6244475
8559,105423,1,8,0.3016195849865694,4002725
8560,533795,0,0,0.2703017296487961,626404
8561,74399,0,0,0.6011776404300165,9873461
8562,819958,0,3,0.6421199758823382,9197539
8563,228250,0,2,0.5821521960941056,9022299
8564,396229,0,1,0.6610853789704112,5527411
8565,645492,0,3,0.4870255215613069,6375570
8566,454718,0,0,0.453801827329586,6252096
8567,485351,0,0,0.4750104979182919,2464770
8568,93808,0,0,0.2594072113728965,8585729
8569,383166,0,0,0.5875253220333557,7809870
8570,906662,1,5,0.3422852858892937,6593810
8571,934008,0,3,0.6384093879267378,4468455
8572,156487,0,0,0.2545088625139908,295853
8573,510597,0,0,0.4399165171368632,4950227
8574,489913,0,1,0.6583325872755652,7329721
8575,977790,0,1,0.4472848534938492,4708942
8576,11655,0,0,0.8844095270837166,2804631
8577,24782,0,0,0.6445160863822124,8163975
8578,158804,0,4,0.6267468514453324,9487850
8579,330068,0,0,0.5163285208384004,4713074
8580,613325,0,0,0.11914479835417,3719223
8581,243897,0,1,0.3769402881848251,8439440
8582,335376,0,0,0.2483990423713467,5887990
8583,352738,0,2,0.623464040034908,8636484
8584,815444,0,0,0.3897704613316164,8544995
8585,119756,0,0,0.3738686726843104,2937548
8586,138410,0,0,,3360216
8587,532363,0,0,0.3438952685308917,2899813
8588,727243,0,0,0.3210531693137093,9186112
8589,367681,0,0,0.6830898900645607,198806
8590,732633,0,1,0.70632526395876,834374
8591,220771,0,1,0.6519445619523178,9802017
8592,576658,0,0,0.5389912469775955,8377936
8593,742658,0,10,0.4973317364743944,4700089
8594,766817,1,2,,3520817
8595,345254,0,0,0.8000044065279952,214128
8596,829498,0,0,,1590641
8597,109424,0,0,0.3439433692699233,587754
8598,184990,0,0,0.5642939728131308,3558369
8599,244465,0,0,0.5328586307290109,4914008
8600,271618,0,1,0.3811525557741302,5812164
8601,53771,0,3,0.4194405851541745,6254481
8602,525422,0,0,0.6292971341820589,6349735
8603,916846,0,0,0.3642655106430805,5091015
8604,492427,0,0,0.5016231164587127,636877
8605,872345,0,1,0.6622512927422589,2695252
8606,180310,0,0,0.5192192445150815,522545
8607,221895,0,0,0.4812921228088031,1502630
8608,720877,0,0,0.6910164446960826,7775424
8609,736442,1,1,0.6129293231597925,6735956
8610,780494,0,0,0.7704573192127384,6817917
8611,759478,0,0,,5707640
8612,134100,1,2,,7199897
8613,774388,0,1,0.2341980151733733,6009421
8614,801455,0,0,0.7622701434360871,1709034
8615,258856,1,0,0.3850924462355255,5245406
8616,113779,0,0,0.6292322910830562,2675342
8617,432535,2,1,0.5755767562772276,3305475
8618,699457,0,0,0.5493083411849156,9031534
8619,69133,0,1,0.4402775964341178,9820731
8620,807975,0,2,0.5590665657067693,5970163
8621,96502,1,1,0.4319144586115993,4583450
8622,219075,1,3,0.5602164790133026,3104051
8623,371099,0,0,0.5554677769244147,2176115
8624,902574,2,4,,6738943
8625,110314,0,1,0.6395575603258792,6743767
8626,12797,0,0,0.470818253401678,293822
8627,751340,0,0,0.4073519691002561,4223502
8628,606154,0,0,0.4044758799397153,1876665
8629,485813,0,0,,4738390
8630,452365,0,0,,4700055
8631,853640,0,2,0.3641696402054956,1389960
8632,721496,1,1,,7069638
8633,833873,0,2,0.6276026441084511,8947014
8634,870414,0,2,,6670333
8635,674189,0,0,0.671695481913853,7955043
8636,123718,0,1,0.3687552634913043,8045838
8637,199281,0,0,0.5356438028269401,5295385
8638,528402,0,2,0.5068153499899848,9024311
8639,16946,0,0,0.277929013275103,6560453
8640,740411,1,1,,4856725
8641,303057,0,0,0.3038634503681253,3731664
8642,567494,0,0,0.2340120129266886,4446611
8643,991147,0,0,0.4003458977237905,8709863
8644,870774,0,1,0.6200480650967043,3366101
8645,931660,0,4,0.6473828507763691,8472340
8646,452079,0,1,,2741325
8647,157696,2,2,0.340278741649701,7383109
8648,609544,0,0,0.4528580085974892,72452
8649,339312,1,5,0.3354459824186667,2183196
8650,748599,0,0,0.5827148205827488,3949444
8651,320490,0,3,0.6005527991022497,4713718
8652,27742,0,0,0.2358029818579255,620109
8653,920599,0,2,,6843495
8654,609451,0,2,0.3418025374295406,95947
8655,379796,0,0,0.5559741470409852,6423738
8656,559975,0,0,0.4498985939306497,4592456
8657,150730,0,1,,2398135
8658,588985,0,0,0.3590708073054552,4584311
8659,163628,0,0,0.4494733569092757,3242756
8660,376806,0,3,0.6463005991456011,3543544
8661,494053,0,1,0.7313646054531775,6083073
8662,720103,0,5,0.5697671447610516,5067999
8663,201634,0,0,,3280779
