,VEHICLE_OWNERSHIP,VEHICLE_YEAR,ID_VEHICULO,ID
8335,1.0,after 2015,PIN0UXS04V,311831
8336,1.0,before 2015,8WU4Z0HBB6,18175
8337,0.0,after 2015,9G5OBQGD0Z,337154
8338,1.0,after 2015,7JDZ371D5D,439225
8339,0.0,before 2015,GKE7J1QMYU,961745
8340,0.0,before 2015,QKF5TPO0NS,203422
8341,1.0,before 2015,AVOROBJL7M,921332
8342,1.0,after 2015,9T178FJO76,587280
8343,1.0,before 2015,F4N1ZFK6U6,110753
8344,0.0,before 2015,4ODOUM3SI2,619056
8345,1.0,after 2015,OMZVY8Z1T9,229960
8346,1.0,before 2015,UBKYZPURMJ,438567
8347,0.0,after 2015,MPLYGDQCCN,256735
8348,1.0,after 2015,U6O7CW33AR,679847
8349,1.0,before 2015,PV1B5OHVNC,59621
8350,1.0,after 2015,3ZZOTAARF5,781339
8351,1.0,after 2015,U7D9TVWWCL,989865
8352,1.0,before 2015,OYKDSKMH9X,320282
8353,1.0,before 2015,8QL0EHCJ8D,875652
8354,1.0,before 2015,HS8PF10YSO,778438
8355,1.0,after 2015,B0V4WNX1XD,695849
8356,1.0,before 2015,1W501N8ZE5,907249
8357,1.0,after 2015,9C9JYUU0AW,456080
8358,1.0,after 2015,EKFACLUDTE,645212
8359,0.0,before 2015,AEPDV5KB8Y,778420
8360,0.0,before 2015,GK0XDX6VCB,851978
8361,1.0,before 2015,672XCTTQNR,782814
8362,0.0,before 2015,OD8RIU769Z,837784
8363,0.0,before 2015,4MFT0RC4HK,706391
8364,1.0,before 2015,MSWK0ZFIC5,29008
8365,0.0,before 2015,4MIO1H4KA1,11478
8366,1.0,after 2015,V9UZ276OAV,940396
8367,1.0,before 2015,AKD5UNRX9X,174162
8368,0.0,before 2015,KNFCD7JUGL,933220
8369,1.0,before 2015,T6B0D963TL,662300
8370,0.0,before 2015,ENSJWG9ENN,726973
8371,1.0,before 2015,G6FR2PU4G4,609636
8372,0.0,after 2015,QZP0V6F7KU,763147
8373,1.0,after 2015,0XXX7BA4X8,507075
8374,1.0,before 2015,FYRGWUDHZC,972296
8375,1.0,before 2015,FPPAER4RU0,993569
8376,0.0,before 2015,V7AXUMMU5X,663729
8377,1.0,after 2015,G6GIVYMIAT,248038
8378,0.0,after 2015,T92MZPX6G9,584335
8379,0.0,before 2015,YXUERQMY5G,908381
8380,0.0,after 2015,I0DLSUKQNY,48036
8381,1.0,after 2015,BY1JJ5H0AE,87906
8382,1.0,after 2015,1K90NBH84C,98260
8383,0.0,before 2015,YIVDOW4BZ1,655543
8384,1.0,before 2015,AW1EXQCOWT,63383
8385,1.0,before 2015,6GN9ASQIX2,362014
8386,0.0,before 2015,IBGQCMV1BO,415219
8387,1.0,before 2015,XU4NVI7KFU,897379
8388,1.0,before 2015,IWWFBLMQQ2,462054
8389,1.0,after 2015,XI2ZTS86F8,883353
8390,1.0,after 2015,MSJPVQ0CJ0,416175
8391,1.0,after 2015,0H3TSXUE79,296063
8392,1.0,before 2015,YG8ZZIXULY,150843
8393,1.0,before 2015,664VVTT2KO,562555
8394,1.0,before 2015,UWOZJJXSS6,157916
8395,1.0,before 2015,AOS0CYMRG9,398578
8396,0.0,before 2015,BS218P1CND,921134
8397,1.0,before 2015,UC890MNPDK,259935
8398,0.0,before 2015,8493075CL3,575729
8399,1.0,before 2015,W2DX9EU7UU,84921
8400,1.0,before 2015,LWLKJYV7PF,603882
8401,0.0,before 2015,D0F24MXLHA,802297
8402,0.0,after 2015,17USQQPAKM,603309
8403,1.0,before 2015,ALG1CTENKH,375315
8404,1.0,before 2015,FO43ENY1FG,149874
8405,1.0,before 2015,79NLKDVIP7,58284
8406,0.0,before 2015,QJ74XTGJ84,169690
8407,0.0,after 2015,8VA8CE5ZW3,643377
8408,1.0,before 2015,NWS6LTNGW3,416380
8409,1.0,after 2015,7OA8STW4FO,446206
8410,1.0,before 2015,P69B3ONGGG,119771
8411,1.0,before 2015,B5HIQB72KM,887486
8412,1.0,before 2015,YFLZHLYHEJ,792926
8413,1.0,after 2015,BPCCA85ZLO,497630
8414,0.0,before 2015,AHY7PSSDPT,468732
8415,1.0,before 2015,G0YRAK4L6R,567328
8416,1.0,after 2015,DTUV98S6EQ,957672
8417,1.0,before 2015,1X6KOQES5M,128918
8418,1.0,after 2015,B8S6V8INW4,471702
8419,1.0,before 2015,I6B9QAI52P,504941
8420,1.0,before 2015,J2RRNOUZDR,977069
8421,0.0,before 2015,AY1H9WGI93,357589
8422,1.0,after 2015,7AH5UQ1Q9J,141554
8423,0.0,before 2015,IZCY12IXH4,838981
8424,0.0,after 2015,Q8HURXLT92,378303
8425,1.0,after 2015,K6359LX5RJ,112128
8426,1.0,before 2015,NIOW5K5EKX,402995
8427,0.0,before 2015,Q9W4YX58BF,949788
8428,1.0,after 2015,FOSOHFVLVX,731473
8429,1.0,before 2015,QMVQECO6FA,671362
8430,0.0,before 2015,K41LELJEQM,479539
8431,0.0,before 2015,AA05T2GJGV,239778
8432,0.0,before 2015,RR1NR8D2KB,181858
8433,1.0,after 2015,PMPH4CIZ7G,401739
8434,1.0,after 2015,BX510L8G2Y,627751
8435,1.0,before 2015,HBK88IYV68,137975
8436,0.0,before 2015,WKA6IEZ348,962966
8437,1.0,before 2015,GYLRO1PBDT,557345
8438,1.0,before 2015,U3CDVH79ZM,156901
8439,1.0,before 2015,MX8PN6E9BX,83709
8440,1.0,before 2015,87VZRTUMMQ,854217
8441,1.0,before 2015,7CWGSIAGFS,218011
8442,1.0,before 2015,GZ1CYGPQ5P,399675
8443,1.0,before 2015,MEUEH4UHYG,971427
8444,0.0,before 2015,J66EG0B42D,494823
8445,1.0,before 2015,164UHDBJZO,444919
8446,1.0,after 2015,YP92LRAPW3,603013
8447,1.0,before 2015,9A59MDPYGX,645596
8448,0.0,before 2015,92TWNAQYFM,837609
8449,0.0,before 2015,44TCIN6KJM,739670
8450,1.0,before 2015,YZG1CMUYZR,673316
8451,0.0,before 2015,A0OGHFMXVH,959087
8452,1.0,before 2015,B2F8S5TEVB,269942
8453,1.0,before 2015,YM0O0U5369,597383
8454,1.0,after 2015,X0IWPUZA56,116223
8455,0.0,before 2015,8KZTFH8UMN,973996
8456,1.0,before 2015,9XW80KA96D,410008
8457,1.0,before 2015,0O9GJX325F,621145
8458,0.0,after 2015,3LAOX50VI3,387710
8459,1.0,before 2015,MCVGH5TUZV,485643
8460,1.0,before 2015,7H71Z6PQC3,825240
8461,1.0,after 2015,R2QR5SAVU9,465478
8462,0.0,before 2015,01WOACHCIB,158980
8463,0.0,before 2015,CJ7TPB0YKH,712934
8464,1.0,before 2015,EZUM6NABEL,749627
8465,0.0,before 2015,PW7F7ZXQ6B,777639
8466,1.0,before 2015,GV9SCCDMX3,266513
8467,0.0,before 2015,Y7AYPU33KR,565310
8468,1.0,before 2015,ISFO7B52QU,247276
8469,1.0,before 2015,Z9OHVTDV2T,991678
8470,1.0,before 2015,A5MI006K3W,442227
8471,1.0,after 2015,LVR11C3B0N,70043
8472,1.0,after 2015,WGYVRIODFD,935526
8473,1.0,before 2015,2RFZBSFM0V,636518
8474,1.0,before 2015,6MIEMZQAUD,303443
8475,0.0,before 2015,I01P7ZLVRX,870829
8476,0.0,before 2015,PP89B2LSPN,149365
8477,1.0,after 2015,LG9OYCTY6K,430796
8478,0.0,before 2015,U3XMOOYRK2,143750
8479,1.0,after 2015,LPMTEVR7RA,956893
8480,1.0,before 2015,EURVJQ9GSO,859164
8481,1.0,before 2015,7OO4F57DJQ,924451
8482,1.0,after 2015,G8XY5TF360,568119
8483,1.0,before 2015,LWWZX3QK6T,393627
8484,0.0,before 2015,8LVUQWJ64O,667733
8485,1.0,before 2015,FNA94OAWOM,904219
8486,1.0,after 2015,UT08YW8TO6,331175
8487,1.0,before 2015,NCTBLG10J0,640807
8488,1.0,before 2015,CSFUFCBCV8,767300
8489,1.0,before 2015,01HM5U4NAP,83894
8490,1.0,before 2015,ROMV368889,73652
8491,1.0,after 2015,0BLJAE3JTT,686058
8492,0.0,before 2015,DFOZHPH0AI,638945
8493,0.0,before 2015,R5X0NUPFW8,138696
8494,1.0,before 2015,XX67KS20D6,832488
8495,1.0,before 2015,J4O33LULEV,333255
8496,1.0,before 2015,91MNZZF9AS,746691
8497,1.0,after 2015,GFT8LFDA92,519878
8498,0.0,before 2015,OG2XGFKDZY,983527
8499,1.0,after 2015,8GUGNJ7GH7,385997
8500,1.0,before 2015,286K6XDZLH,804181
8501,1.0,before 2015,8HJCOR7SKW,428914
8502,1.0,before 2015,JX4ZN6LVV1,250099
8503,1.0,before 2015,RJAKPZEF7A,428284
8504,1.0,after 2015,XJEEAXUAN1,949028
8505,1.0,after 2015,Z8O9K21PSK,344160
8506,1.0,after 2015,NC8278A3VD,774567
8507,0.0,before 2015,M88G3X0GL9,630189
8508,1.0,before 2015,LQSZV6MPOP,493263
8509,1.0,before 2015,USV9WZL7VL,235390
8510,0.0,before 2015,Z5QLTG8GK0,974832
8511,1.0,before 2015,IFMMM6L7PL,135317
8512,0.0,before 2015,YT0WNKQR3K,139106
8513,1.0,after 2015,VFOMM35GKG,685176
8514,0.0,before 2015,JEH3N40OTD,226461
8515,0.0,before 2015,3CH33YDWG4,18850
8516,1.0,before 2015,C07RFRSVWP,831974
8517,0.0,after 2015,V2312MKVAY,901622
8518,1.0,before 2015,H3LCF315MR,79770
8519,1.0,before 2015,VWZZ89W8QG,325180
8520,0.0,before 2015,FOA28GX1IF,124813
8521,1.0,before 2015,IKKSJQ9G01,805924
8522,1.0,before 2015,34Q8A17JF6,553534
8523,1.0,after 2015,V39Z1OTU07,378176
8524,0.0,before 2015,HHIHF3N3DU,374337
8525,0.0,after 2015,WNX22ML3ES,865367
8526,1.0,after 2015,4K4C59PVFI,528129
8527,1.0,before 2015,CISOJPEE7B,532765
8528,1.0,before 2015,XFCLURYZSL,804529
8529,1.0,before 2015,UEKBS6NDFW,51347
8530,1.0,before 2015,TPM3B0WGMN,963521
8531,1.0,before 2015,XHDHTI3WXL,161641
8532,1.0,after 2015,N1U3SLN8J5,422469
8533,1.0,after 2015,7LRLSKDZR6,39165
8534,1.0,after 2015,S6L9V2OJ58,356599
8535,1.0,before 2015,WGIJ88K47I,284890
8536,0.0,before 2015,SPN4CKEYR6,353086
8537,0.0,after 2015,TYK60LRJYC,771433
8538,1.0,after 2015,4C6LJ2V42F,355929
8539,1.0,before 2015,YUTAEAVJJ9,950726
8540,0.0,after 2015,HFRW4E6K8H,62325
8541,1.0,before 2015,Z6ON37ZJK4,467990
8542,1.0,before 2015,PBHS19W63T,192184
8543,0.0,before 2015,HTUK1FXG08,271313
8544,0.0,after 2015,6IL87NCY36,588405
8545,0.0,before 2015,TL2HLYHHUC,426907
8546,0.0,before 2015,7FG9T3KHO9,447793
8547,1.0,before 2015,MYBZ0C71ZW,237361
8548,1.0,before 2015,OAFE90Q1DO,514747
8549,1.0,before 2015,VPXSGXBCRP,769677
8550,1.0,before 2015,LQ1IU47X9P,950198
8551,1.0,after 2015,EUEMOJ6ZAF,807751
8552,1.0,before 2015,F1OXKEZPK2,734398
8553,1.0,before 2015,6N1EWCIBBR,583391
8554,1.0,after 2015,3T7GI2A17J,187756
8555,0.0,before 2015,3J1ZV9R7C1,634671
8556,1.0,before 2015,XMK78TJSO3,210417
8557,1.0,before 2015,TORABRDMZ4,351203
8558,1.0,before 2015,8TPAVZVCYI,870877
8559,1.0,before 2015,C1HRDGKID0,105423
8560,1.0,before 2015,7UEP0XXL58,533795
8561,1.0,before 2015,BUWN8J1CW9,74399
8562,1.0,after 2015,HEHAI7BP5J,819958
8563,1.0,before 2015,T011AHL8G5,228250
8564,1.0,before 2015,VV7MH69VSG,396229
8565,1.0,before 2015,W0QSOYJLAT,645492
8566,1.0,before 2015,SYVE5GZZG7,454718
8567,1.0,after 2015,PA7HSCBVSQ,485351
8568,1.0,before 2015,C0VXZMSGAB,93808
8569,1.0,before 2015,I5FQWK8RCU,383166
8570,1.0,before 2015,3FK5459PYA,906662
8571,1.0,before 2015,1VAFOTCG9N,934008
8572,0.0,before 2015,OG6SDHWS4Z,156487
8573,0.0,before 2015,WNW2AKYEQO,510597
8574,1.0,before 2015,AQBA6BJ18Z,489913
8575,1.0,before 2015,QQUSUUMEF8,977790
8576,1.0,after 2015,2XWOP9S1IB,11655
8577,1.0,after 2015,VT9D0N4YXI,24782
8578,0.0,before 2015,S5C5JC2T90,158804
8579,1.0,before 2015,NBMIAAUHGP,330068
8580,0.0,before 2015,B0ELM9UUU0,613325
8581,0.0,before 2015,ODW65JCF4H,243897
8582,0.0,before 2015,JI3XKNV9VO,335376
8583,1.0,before 2015,FMLIK7AZN3,352738
8584,0.0,before 2015,E5K7AG7YDA,815444
8585,0.0,before 2015,7RLQA2EWSU,119756
8586,1.0,before 2015,MGBRIHSPLL,138410
8587,1.0,before 2015,3KC2CURVSR,532363
8588,1.0,before 2015,MCKV442SFN,727243
8589,1.0,before 2015,SMN2WTYYZ1,367681
8590,1.0,after 2015,260Q9Q6V1H,732633
8591,1.0,before 2015,QV2BN2RC6N,220771
8592,0.0,before 2015,A3NVUEESZV,576658
8593,0.0,before 2015,A9LZG249Q9,742658
8594,1.0,before 2015,HMHPX85XRV,766817
8595,1.0,after 2015,W6E9GTJEAO,345254
8596,1.0,before 2015,K021LQ7XL7,829498
8597,1.0,before 2015,PHG4873ZAO,109424
8598,1.0,before 2015,4D54NG0VBP,184990
8599,1.0,before 2015,0NX397Z82N,244465
8600,1.0,before 2015,TRHW35NC8J,271618
8601,1.0,before 2015,J75CW0EIT5,53771
8602,1.0,after 2015,G6CCQRGZ26,525422
8603,0.0,before 2015,FTH33LXXAM,916846
8604,1.0,before 2015,L27QB4V5DM,492427
8605,1.0,before 2015,NQHIB5VQS1,872345
8606,1.0,before 2015,I9JHAPFPB4,180310
8607,0.0,before 2015,JQJZCI61ES,221895
8608,1.0,before 2015,TL2FLIEWDQ,720877
8609,1.0,before 2015,J6D66XJGJX,736442
8610,0.0,before 2015,1Z4E01K6QM,780494
8611,1.0,before 2015,8HZCH8JZ2Y,759478
8612,1.0,before 2015,9JJS15CO9K,134100
8613,0.0,after 2015,U8DIXZ7W25,774388
8614,1.0,after 2015,4A9XDVHGQH,801455
8615,1.0,before 2015,PFFV9WVPVS,258856
8616,1.0,before 2015,OJMJCLDFF8,113779
8617,1.0,after 2015,DEHX4IYI8Q,432535
8618,1.0,after 2015,RCAIO8RCRI,699457
8619,1.0,before 2015,9CJVY91RD2,69133
8620,1.0,after 2015,1WJYD6DQWY,807975
8621,1.0,before 2015,2BGMDD80C4,96502
8622,1.0,before 2015,OPZIGV3RO8,219075
8623,1.0,before 2015,IHLW3Y2OXM,371099
8624,1.0,after 2015,GYU8B09IUC,902574
8625,1.0,after 2015,AFG18BYHT4,110314
8626,1.0,before 2015,Y7U0XUII83,12797
8627,0.0,before 2015,NRCEGU0F1T,751340
8628,0.0,before 2015,HOP196D8T3,606154
8629,1.0,before 2015,HEJYTTN8ZY,485813
8630,1.0,before 2015,RDVF1LZLBT,452365
8631,0.0,before 2015,MLOQ0YTNZP,853640
8632,1.0,before 2015,CG1PHNXZWV,721496
8633,1.0,after 2015,WDQLMIC4WA,833873
8634,1.0,after 2015,RNL9HBJEXG,870414
8635,1.0,before 2015,1LNLUXLAGL,674189
8636,0.0,before 2015,MQIQHKST3I,123718
8637,1.0,before 2015,OVX2K6XBGN,199281
8638,1.0,before 2015,UJM8FEFPSY,528402
8639,0.0,before 2015,4XOMLW7XBD,16946
8640,0.0,after 2015,ISN55UXQJC,740411
8641,0.0,before 2015,F91CCZ3J4C,303057
8642,0.0,before 2015,L6SH6YTWM6,567494
8643,1.0,after 2015,OVUO2UMN1Q,991147
8644,0.0,after 2015,UL2FGSJFUE,870774
8645,1.0,after 2015,PZTD0OIVU5,931660
8646,1.0,before 2015,1DVO3WGF32,452079
8647,0.0,before 2015,ZNUCQ1G67U,157696
8648,0.0,before 2015,LBY6O4HFCT,609544
8649,1.0,after 2015,A8PWBTMQKP,339312
8650,1.0,before 2015,EM0Y95HMPM,748599
8651,0.0,before 2015,TWFUIUF4YK,320490
8652,1.0,before 2015,O7RWTW6272,27742
8653,1.0,before 2015,IZB2E34RD9,920599
8654,0.0,before 2015,4TKEJK4FD6,609451
8655,0.0,before 2015,PKXD7IR5AI,379796
8656,1.0,before 2015,ALBIHXLIBS,559975
8657,0.0,before 2015,I30361RGS7,150730
8658,1.0,before 2015,VQ0COZIVJG,588985
8659,0.0,before 2015,GDDYBUBK4T,163628
8660,1.0,after 2015,TYT8H2I1GS,376806
8661,1.0,after 2015,YA8V03RO0D,494053
8662,1.0,after 2015,FZU599T11N,720103
8663,1.0,after 2015,IUIHRHCXG4,201634
8664,1.0,before 2015,QFEZUUHOU2,42523
8665,1.0,before 2015,7P9CR9UXWK,170603
8666,0.0,before 2015,5N8B5UFBER,419566
8667,1.0,before 2015,4HJTUJOV0U,640069
8668,1.0,before 2015,XQHI922LF5,182495
8669,1.0,after 2015,NRPQ4AH5IC,606589
8670,0.0,after 2015,ZATSWZ67DZ,636102
8671,1.0,after 2015,KJL30J57TE,882723
8672,0.0,before 2015,IP2K84HKBS,513857
8673,0.0,after 2015,GXXYJ57BEE,920063
8674,0.0,before 2015,6U6KCFLAUB,729005
8675,1.0,after 2015,LD879RZX61,668980
8676,1.0,before 2015,8NLBMB5U2W,32066
8677,1.0,before 2015,L7DVHS7IZA,305745
8678,1.0,after 2015,R2APT1LH29,327121
8679,1.0,before 2015,HJUJV58XA4,580931
8680,1.0,before 2015,WEUXMC012S,68047
8681,0.0,before 2015,OWF4GUBRWZ,876787
8682,0.0,before 2015,7L1SUGR07G,773546
8683,1.0,before 2015,0PZU0VRDFK,736711
8684,0.0,after 2015,6KTCXDDZXV,250532
8685,1.0,before 2015,B4I3RTNYJM,191302
8686,1.0,after 2015,BMXHZ1WZ3P,321959
8687,0.0,before 2015,OKCF2IZS3V,338472
8688,0.0,before 2015,CCDQO5ZSFX,918280
8689,0.0,before 2015,18RL27A7YF,247096
8690,1.0,before 2015,PKM0UOE3NZ,985516
8691,1.0,after 2015,SN49BCO4GV,526513
8692,1.0,after 2015,9DN12X4MA9,273595
8693,1.0,before 2015,2L8OYFHNQV,379336
8694,1.0,before 2015,V2TACR2G3G,445553
8695,1.0,before 2015,VS3KC1VRR2,757581
8696,1.0,before 2015,FH90IAKXD4,187551
8697,0.0,before 2015,7QXFGWHURP,634665
8698,1.0,before 2015,XDRY63KR6Y,419573
8699,1.0,before 2015,8G4RE7PUMV,370727
8700,1.0,before 2015,K1K6BYWQHY,494338
8701,1.0,before 2015,TAY683FA7B,291453
8702,1.0,before 2015,JIB88T5X0R,72557
8703,1.0,before 2015,P810UQPOJR,446159
8704,0.0,after 2015,21W96Q6Y4X,584002
8705,0.0,after 2015,JXI769ZMXQ,203498
8706,0.0,after 2015,67YFYCOROQ,589865
8707,1.0,after 2015,88T6O4LUMI,25092
8708,0.0,before 2015,VEY6AN72LY,777822
8709,1.0,before 2015,LUPUL5MCYB,772170
8710,1.0,before 2015,QDO7L9CB7W,767370
8711,0.0,after 2015,AMOUR4QU4R,903217
8712,1.0,before 2015,9FB5RZ51G2,607386
8713,1.0,after 2015,DTLO1209SM,887453
8714,1.0,after 2015,5JFX81P5SG,396790
8715,1.0,before 2015,Z2IRIQ61LW,578825
8716,1.0,before 2015,ND57R45XIY,92173
8717,1.0,before 2015,31T8QBFVDC,635553
8718,0.0,after 2015,GG6NYUJJX2,222975
8719,1.0,after 2015,V6EFE7DZCN,155974
8720,1.0,after 2015,2SQBYXENSW,860928
8721,0.0,before 2015,HY6QOQA7EA,405074
8722,1.0,after 2015,J6M1I7SPAH,471364
8723,1.0,before 2015,15F7PX8K5I,870188
8724,1.0,after 2015,I9SE6E4CRV,94829
8725,1.0,before 2015,2F0IY6J66Q,289822
8726,1.0,before 2015,ON9SXLIOQB,851296
8727,0.0,before 2015,86E9RPE1D2,434608
8728,1.0,after 2015,0I8EODPMVJ,747726
8729,1.0,after 2015,97RZJJ4NU1,215613
8730,0.0,before 2015,OOXC584FTC,555833
8731,1.0,before 2015,OELL1S59CJ,707512
8732,1.0,before 2015,ZGCK18AENT,988872
8733,0.0,before 2015,HPXKDRXVEG,458901
8734,1.0,before 2015,NIF35ML2MD,265562
8735,1.0,after 2015,RBWGX3S29X,217724
8736,1.0,before 2015,E65LDHFMPX,607487
8737,1.0,before 2015,IKFUP1POQJ,355257
8738,1.0,after 2015,B481TM5WW7,66996
8739,1.0,before 2015,QEPNJF8GJK,456881
8740,1.0,before 2015,IIPUQ30BJS,187532
8741,1.0,before 2015,DHPCXZTXYG,442340
8742,0.0,before 2015,GTKP4VQK4E,983137
8743,0.0,after 2015,G1F598SZW4,984632
8744,1.0,before 2015,F9ISAYDCLG,802258
8745,0.0,before 2015,JHSX7N1CZ2,450037
8746,0.0,before 2015,UVE3WGMQQ2,496245
8747,1.0,before 2015,PV2XRWEZ3L,842325
8748,1.0,before 2015,AK869HFPJ8,89713
8749,0.0,before 2015,T34FB6CEQV,91470
8750,0.0,before 2015,XX19MZ43CW,291607
8751,0.0,before 2015,IS5KNSGEKR,365982
8752,0.0,before 2015,NZPNFROBN9,985825
8753,0.0,before 2015,SQZDTV1TBR,4968
8754,1.0,after 2015,UXB5TYII3Y,432306
8755,1.0,before 2015,841Q1YHA7A,154753
8756,1.0,before 2015,XJ9KR2YVIB,131574
8757,0.0,before 2015,GLIM8G33IE,789098
8758,1.0,after 2015,ZH1I5TTDVJ,167759
8759,1.0,before 2015,VOOPDL6ARY,229616
8760,1.0,before 2015,YTD8EJWPMS,401573
8761,0.0,before 2015,E64RFJC09Z,890456
8762,1.0,after 2015,LWQ2WW3NW7,126536
8763,1.0,before 2015,VFY1W3RQ9J,140816
8764,0.0,after 2015,868DGLJYIZ,238316
8765,0.0,before 2015,E8CJWV3NN9,445834
8766,1.0,before 2015,HVAGMW698P,570990
8767,1.0,before 2015,K8PUR0XM70,592836
8768,1.0,before 2015,HRZZWC350C,447632
8769,1.0,before 2015,1VVZ8Y5IBS,867503
8770,0.0,before 2015,FSVKCTYWXA,444308
8771,1.0,before 2015,9258D62AZR,105122
8772,1.0,after 2015,J6XZ0ZHJXJ,151323
8773,1.0,after 2015,I9GJD2MBHL,106492
8774,0.0,before 2015,QRNZ4MG6ES,484080
8775,1.0,before 2015,MOSQN3NDXT,501954
8776,1.0,before 2015,LDV6EEC4YQ,70060
8777,1.0,after 2015,V0RWVFJ44H,217960
8778,1.0,before 2015,BYNQF4TK5N,95403
8779,1.0,after 2015,FF8HTY8MR8,150723
8780,1.0,before 2015,5SKG6JRDAG,643739
8781,1.0,after 2015,WA8ANLC7V4,340581
8782,1.0,before 2015,PCUHT16GOO,342908
8783,0.0,before 2015,70XXSCPRF9,15695
8784,1.0,before 2015,1MU2VZPMCL,45676
8785,1.0,after 2015,FHR4PRS2D5,883610
8786,1.0,before 2015,LQ2K5GO2WQ,442558
8787,1.0,before 2015,CJW2OPMSTT,777487
8788,0.0,before 2015,8A1X6X832I,484048
8789,0.0,before 2015,JNOUS7E136,885657
8790,0.0,before 2015,TFAOWFXDTE,714665
8791,1.0,before 2015,58MRXWQDRP,938792
8792,0.0,before 2015,NW8CUJ9HHU,137153
8793,1.0,after 2015,KIO3A4MHYJ,336558
8794,1.0,after 2015,Y2LE2TI1K8,798069
8795,1.0,after 2015,X65H7KRLMX,75570
8796,1.0,after 2015,RVY3J6B6QS,34444
8797,0.0,before 2015,28C36D0UNG,89733
8798,0.0,before 2015,CE87168MW0,474345
8799,1.0,after 2015,PQ6BUP8TZE,295048
8800,1.0,before 2015,PZ4P2ORBU7,112460
8801,1.0,before 2015,ZLG73MIERY,378321
8802,1.0,before 2015,ZBLMOMVQBO,1063
8803,1.0,before 2015,R70MC1Q9KA,525347
8804,1.0,before 2015,VFXOL4H6VP,645880
8805,1.0,before 2015,NJLXU280E2,207193
8806,1.0,after 2015,Z7B37ZRMDN,972502
8807,0.0,before 2015,80KTZVZVNE,656485
8808,1.0,before 2015,LYCGDOI16V,524309
8809,1.0,after 2015,EUEG7KDPZD,34015
8810,1.0,before 2015,E4CW8VMM7E,632608
8811,1.0,after 2015,29N0O4Z321,314119
8812,1.0,before 2015,B6CQ3WCY1V,661337
8813,1.0,before 2015,MNIPX8BXAT,499894
8814,1.0,after 2015,QN8O5LGQP6,783337
8815,0.0,before 2015,GQ7EERPX4O,240045
8816,1.0,before 2015,QQY4HBUBRM,755201
8817,0.0,after 2015,4GGGZEMZJT,965093
8818,0.0,after 2015,ZZW4PCVJ5X,858407
8819,1.0,after 2015,ZO0TXUN86Z,677702
8820,1.0,before 2015,3E0P8GR9XH,197533
8821,1.0,after 2015,6L806ZTPXE,922527
8822,0.0,before 2015,Y8QOYRUD8M,61789
8823,0.0,after 2015,MZIJ7VX2YI,899911
8824,1.0,before 2015,1GWDKYBPSH,866446
8825,0.0,before 2015,QBGHLH8KL1,286646
8826,1.0,before 2015,3CDOE8DMB4,71068
8827,1.0,before 2015,TIH0TYR956,870976
8828,0.0,before 2015,PENC45R3Q0,511886
8829,1.0,before 2015,T1NBL5PDOR,527784
8830,0.0,before 2015,ALNHHADHXZ,475443
8831,1.0,before 2015,6Y7XMRFKSM,349537
8832,1.0,before 2015,XCHSD9D6TM,190736
8833,1.0,after 2015,OKLG1Y0Y0N,987410
8834,1.0,before 2015,6DRBHHIRRJ,988023
8835,1.0,before 2015,DMAN7XJYM2,79207
8836,0.0,before 2015,J0YS4SYCLC,858189
8837,1.0,before 2015,5QUYOPZO7C,542901
8838,1.0,before 2015,J519N576VC,299379
8839,1.0,after 2015,J4NO8AHYZZ,847988
8840,1.0,before 2015,VLC9UE4VI0,344762
8841,1.0,before 2015,LBRRMCQ9EB,522326
8842,1.0,after 2015,Z6K12BQZN4,934207
8843,1.0,before 2015,MWFPPQM9FE,248253
8844,0.0,after 2015,JZP17A1R9A,911959
8845,1.0,before 2015,YIT5050PLA,860089
8846,0.0,before 2015,OKEFCT2IXZ,899435
8847,0.0,before 2015,AEXA8SM70F,146120
8848,0.0,before 2015,Q415P83X4G,490211
8849,1.0,before 2015,OYL7ZGYXGA,406724
8850,0.0,after 2015,PMWRFFZQZV,96047
8851,0.0,before 2015,YOQD2FXMKO,109953
8852,1.0,before 2015,YY54ER57FA,108318
8853,1.0,before 2015,NKR3W9QT1O,322243
8854,1.0,before 2015,GAA43PWA0T,779491
8855,0.0,before 2015,Z3BMT3HGKN,39284
8856,1.0,before 2015,KUKU2WVCW9,290734
8857,1.0,after 2015,GD03XWB99Q,313691
8858,0.0,after 2015,TJMXWMKGJQ,627448
8859,0.0,before 2015,QYJA8PV4QU,495699
8860,0.0,after 2015,646BI3LX4O,894556
8861,1.0,before 2015,UGDU4R1KEF,491509
8862,1.0,before 2015,YQ49U3HY24,10740
8863,1.0,before 2015,PH654K460F,710465
8864,0.0,after 2015,LN9L596MS7,374493
8865,1.0,after 2015,S2FDB51Q2W,462864
8866,0.0,before 2015,KIKLP6HOV0,936784
8867,1.0,before 2015,HMO5J99WWH,36613
8868,0.0,after 2015,T7QADB3GRM,424858
8869,1.0,before 2015,CV5F7IVTAT,654445
8870,1.0,after 2015,ZJD0ODZ35B,352305
8871,1.0,after 2015,WO0KSM5M1D,891962
8872,1.0,before 2015,7AFPQ1F0NF,939798
8873,1.0,after 2015,0Y9M09YQ9M,119272
8874,1.0,after 2015,FC34WF6VB4,601379
8875,1.0,before 2015,25MGCN2VE0,482624
8876,1.0,before 2015,8WD5HQRQ5B,571823
8877,0.0,after 2015,0BUL5ZWTFF,480327
8878,1.0,before 2015,QDXE1O7RFA,660014
