,ID,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,MARRIED,CHILDREN,INCOME,POSTAL_CODE
7347,634716,male,majority,10-19y,high school,0.0,1.0,working class,10238
7348,594766,female,majority,30y+,university,1.0,1.0,upper class,10238
7349,171600,female,majority,10-19y,none,0.0,0.0,poverty,10238
7350,366481,female,majority,0-9y,high school,0.0,1.0,working class,32765
7351,429182,male,majority,0-9y,high school,0.0,0.0,middle class,10238
7352,862452,female,majority,10-19y,high school,1.0,0.0,middle class,10238
7353,725715,female,majority,20-29y,university,1.0,1.0,upper class,10238
7354,858974,male,majority,30y+,high school,1.0,1.0,middle class,10238
7355,591054,female,majority,10-19y,high school,1.0,1.0,middle class,10238
7356,122054,male,majority,30y+,university,1.0,0.0,upper class,32765
7357,971543,male,majority,0-9y,high school,0.0,0.0,poverty,10238
7358,837306,male,majority,0-9y,university,1.0,0.0,upper class,10238
7359,954377,male,majority,0-9y,high school,0.0,1.0,working class,32765
7360,563007,female,minority,0-9y,none,0.0,1.0,poverty,10238
7361,256032,female,majority,20-29y,university,1.0,0.0,upper class,10238
7362,871439,male,majority,0-9y,none,1.0,1.0,middle class,10238
7363,416994,male,majority,0-9y,high school,0.0,1.0,upper class,10238
7364,715593,female,majority,10-19y,high school,1.0,1.0,middle class,10238
7365,493334,male,majority,0-9y,university,0.0,1.0,working class,10238
7366,133396,female,minority,30y+,university,1.0,1.0,upper class,10238
7367,738155,male,majority,10-19y,high school,0.0,0.0,working class,10238
7368,927919,female,majority,30y+,university,1.0,1.0,upper class,10238
7369,26345,female,majority,30y+,high school,1.0,0.0,upper class,92101
7370,771470,male,majority,0-9y,high school,0.0,1.0,working class,10238
7371,779224,female,majority,10-19y,high school,1.0,1.0,middle class,10238
7372,766151,male,majority,10-19y,university,1.0,1.0,middle class,32765
7373,737101,female,majority,10-19y,none,1.0,1.0,poverty,10238
7374,447678,female,majority,20-29y,none,1.0,1.0,working class,32765
7375,599588,female,majority,10-19y,high school,0.0,1.0,poverty,10238
7376,237997,male,majority,0-9y,university,0.0,1.0,upper class,10238
7377,324769,male,majority,30y+,high school,1.0,1.0,upper class,10238
7378,710116,male,majority,10-19y,university,0.0,1.0,middle class,92101
7379,574085,female,majority,20-29y,university,1.0,1.0,upper class,10238
7380,445253,female,majority,0-9y,university,0.0,1.0,middle class,32765
7381,322542,male,majority,0-9y,high school,0.0,0.0,poverty,10238
7382,816454,female,majority,10-19y,high school,1.0,1.0,upper class,10238
7383,667833,male,majority,10-19y,none,1.0,1.0,middle class,10238
7384,617787,male,majority,10-19y,none,1.0,1.0,upper class,10238
7385,287643,male,majority,20-29y,university,1.0,1.0,upper class,10238
7386,254901,female,majority,10-19y,university,1.0,1.0,upper class,10238
7387,443241,male,majority,0-9y,university,1.0,1.0,upper class,10238
7388,659468,male,majority,10-19y,university,0.0,1.0,upper class,10238
7389,30313,male,majority,10-19y,high school,1.0,1.0,middle class,10238
7390,99995,female,majority,20-29y,high school,0.0,0.0,working class,92101
7391,817251,male,majority,10-19y,high school,0.0,0.0,middle class,10238
7392,591072,male,majority,10-19y,high school,0.0,0.0,middle class,10238
7393,6153,male,majority,20-29y,university,0.0,0.0,middle class,10238
7394,730240,female,majority,10-19y,high school,0.0,0.0,working class,10238
7395,53655,male,majority,0-9y,none,0.0,0.0,poverty,10238
7396,589233,male,majority,20-29y,university,0.0,1.0,upper class,10238
7397,360703,female,majority,0-9y,high school,0.0,0.0,working class,10238
7398,987989,female,majority,30y+,high school,0.0,1.0,upper class,21217
7399,533949,male,majority,10-19y,high school,0.0,1.0,middle class,10238
7400,832426,male,majority,0-9y,none,0.0,0.0,poverty,10238
7401,76617,male,majority,10-19y,high school,1.0,1.0,upper class,92101
7402,177748,male,majority,10-19y,none,0.0,1.0,working class,10238
7403,321859,female,majority,10-19y,university,1.0,0.0,working class,32765
7404,965324,female,minority,0-9y,none,0.0,0.0,poverty,32765
7405,329584,female,majority,10-19y,high school,1.0,1.0,working class,10238
7406,41915,male,majority,0-9y,university,0.0,1.0,working class,10238
7407,396285,male,majority,20-29y,university,1.0,1.0,upper class,10238
7408,462073,female,majority,0-9y,high school,0.0,1.0,upper class,10238
7409,909885,male,majority,30y+,university,1.0,1.0,upper class,32765
7410,821375,male,majority,0-9y,high school,0.0,0.0,poverty,92101
7411,191217,female,majority,20-29y,none,0.0,0.0,working class,10238
7412,368005,male,majority,0-9y,university,0.0,0.0,middle class,10238
7413,24745,male,majority,0-9y,none,0.0,1.0,poverty,32765
7414,350540,female,majority,30y+,university,1.0,1.0,upper class,32765
7415,83170,female,majority,0-9y,none,0.0,1.0,working class,32765
7416,349216,male,majority,30y+,university,0.0,1.0,upper class,32765
7417,982232,male,majority,0-9y,high school,0.0,1.0,poverty,32765
7418,999856,male,majority,10-19y,high school,1.0,1.0,upper class,10238
7419,643778,female,majority,0-9y,none,0.0,0.0,poverty,10238
7420,293450,female,majority,30y+,university,1.0,1.0,upper class,10238
7421,998306,male,majority,10-19y,university,0.0,1.0,middle class,10238
7422,317239,male,minority,10-19y,none,1.0,1.0,poverty,10238
7423,766735,female,majority,0-9y,none,0.0,1.0,poverty,32765
7424,746466,female,majority,20-29y,high school,1.0,1.0,upper class,32765
7425,223379,male,majority,0-9y,high school,0.0,0.0,poverty,10238
7426,171829,male,majority,10-19y,none,0.0,0.0,poverty,10238
7427,981859,male,majority,0-9y,high school,1.0,1.0,middle class,10238
7428,622084,female,majority,10-19y,university,0.0,1.0,poverty,10238
7429,846782,female,majority,30y+,none,0.0,0.0,upper class,10238
7430,434129,male,majority,0-9y,none,0.0,0.0,poverty,32765
7431,75718,female,majority,0-9y,high school,1.0,1.0,middle class,10238
7432,736013,female,majority,10-19y,university,1.0,1.0,middle class,10238
7433,218342,female,majority,10-19y,university,1.0,0.0,middle class,21217
7434,980074,female,majority,0-9y,high school,1.0,1.0,upper class,10238
7435,308296,female,majority,0-9y,high school,0.0,0.0,poverty,10238
7436,447292,female,majority,0-9y,university,0.0,0.0,working class,10238
7437,572194,male,majority,10-19y,university,1.0,0.0,middle class,10238
7438,627530,male,majority,0-9y,high school,0.0,1.0,upper class,10238
7439,648539,male,majority,10-19y,high school,0.0,1.0,poverty,10238
7440,216821,male,minority,30y+,university,1.0,1.0,upper class,92101
7441,47371,male,majority,0-9y,none,0.0,0.0,poverty,10238
7442,245210,female,majority,10-19y,university,1.0,1.0,upper class,10238
7443,953701,male,majority,30y+,university,1.0,1.0,upper class,10238
7444,655303,male,majority,10-19y,none,0.0,1.0,working class,92101
7445,150230,female,majority,0-9y,high school,0.0,0.0,working class,10238
7446,371252,male,minority,20-29y,none,0.0,1.0,poverty,10238
7447,957742,female,majority,30y+,university,1.0,1.0,upper class,32765
7448,201110,male,majority,0-9y,high school,0.0,0.0,poverty,10238
7449,823403,female,majority,20-29y,high school,0.0,0.0,upper class,10238
7450,571255,female,majority,0-9y,university,0.0,0.0,middle class,10238
7451,378887,male,majority,10-19y,high school,0.0,1.0,working class,10238
7452,965897,female,majority,10-19y,high school,1.0,1.0,middle class,10238
7453,858866,male,majority,20-29y,university,1.0,1.0,upper class,10238
7454,934520,male,minority,0-9y,university,1.0,1.0,upper class,10238
7455,784279,female,majority,10-19y,university,0.0,1.0,upper class,10238
7456,492664,male,majority,0-9y,university,1.0,0.0,middle class,32765
7457,512619,female,majority,10-19y,university,1.0,1.0,upper class,10238
7458,498885,male,majority,20-29y,high school,1.0,1.0,upper class,10238
7459,187033,male,majority,0-9y,high school,0.0,0.0,working class,10238
7460,950680,female,majority,20-29y,none,0.0,0.0,working class,10238
7461,671195,female,majority,10-19y,high school,0.0,1.0,poverty,10238
7462,232953,female,majority,0-9y,high school,0.0,0.0,poverty,32765
7463,635961,female,majority,30y+,high school,1.0,1.0,upper class,32765
7464,32376,female,majority,10-19y,high school,0.0,1.0,middle class,10238
7465,61203,female,majority,0-9y,university,0.0,0.0,upper class,10238
7466,203711,male,majority,10-19y,university,1.0,1.0,middle class,10238
7467,30606,male,majority,20-29y,high school,0.0,1.0,working class,10238
7468,415637,male,majority,10-19y,university,0.0,1.0,working class,10238
7469,128508,female,majority,0-9y,high school,0.0,0.0,working class,10238
7470,412652,female,majority,30y+,none,1.0,1.0,upper class,10238
7471,700543,female,majority,10-19y,university,0.0,0.0,upper class,10238
7472,792806,male,majority,30y+,high school,1.0,1.0,upper class,32765
7473,737363,male,majority,20-29y,none,0.0,1.0,working class,32765
7474,766772,female,majority,10-19y,high school,0.0,1.0,working class,10238
7475,835087,female,majority,10-19y,none,0.0,1.0,poverty,32765
7476,400274,male,majority,10-19y,university,0.0,1.0,working class,10238
7477,671956,male,majority,20-29y,high school,1.0,1.0,poverty,92101
7478,418792,male,majority,10-19y,university,1.0,1.0,upper class,92101
7479,155120,female,majority,20-29y,university,0.0,1.0,upper class,32765
7480,259475,male,majority,10-19y,high school,1.0,1.0,middle class,10238
7481,906864,male,majority,20-29y,none,1.0,1.0,upper class,10238
7482,559394,female,majority,10-19y,university,1.0,1.0,middle class,10238
7483,981622,female,majority,0-9y,none,1.0,1.0,poverty,10238
7484,120206,female,majority,0-9y,high school,0.0,1.0,working class,10238
7485,430410,female,majority,10-19y,university,0.0,1.0,middle class,10238
7486,740173,male,minority,0-9y,high school,0.0,0.0,poverty,10238
7487,454809,male,majority,0-9y,university,1.0,1.0,middle class,10238
7488,68359,female,majority,10-19y,high school,0.0,0.0,middle class,10238
7489,616854,female,majority,30y+,university,1.0,1.0,upper class,10238
7490,856243,female,majority,10-19y,high school,0.0,0.0,middle class,32765
7491,105199,male,majority,10-19y,university,0.0,1.0,middle class,10238
7492,526996,female,majority,10-19y,high school,0.0,1.0,upper class,10238
7493,813125,female,majority,10-19y,high school,0.0,0.0,middle class,32765
7494,734032,male,majority,30y+,high school,1.0,1.0,upper class,10238
7495,250494,male,majority,10-19y,high school,0.0,1.0,working class,10238
7496,466227,female,minority,30y+,high school,1.0,0.0,upper class,10238
7497,504598,female,majority,20-29y,high school,1.0,0.0,middle class,10238
7498,146776,male,majority,20-29y,none,1.0,0.0,middle class,32765
7499,774073,female,majority,10-19y,university,0.0,1.0,upper class,10238
7500,299437,female,majority,0-9y,university,1.0,1.0,upper class,32765
7501,665048,female,majority,30y+,university,1.0,1.0,upper class,10238
7502,766507,female,majority,20-29y,none,0.0,1.0,poverty,10238
7503,340297,male,majority,10-19y,university,0.0,1.0,upper class,32765
7504,662288,female,minority,10-19y,none,1.0,1.0,middle class,32765
7505,277842,female,majority,0-9y,high school,1.0,0.0,poverty,10238
7506,103815,male,majority,20-29y,university,1.0,1.0,working class,10238
7507,794384,male,majority,20-29y,none,0.0,1.0,working class,32765
7508,567883,female,majority,0-9y,high school,0.0,0.0,poverty,32765
7509,85670,female,majority,10-19y,university,1.0,1.0,upper class,10238
7510,77873,male,minority,0-9y,university,1.0,1.0,upper class,10238
7511,618204,female,majority,20-29y,high school,1.0,1.0,middle class,32765
7512,775407,female,majority,10-19y,university,1.0,0.0,upper class,10238
7513,529581,male,majority,10-19y,university,0.0,1.0,upper class,32765
7514,781385,male,majority,10-19y,high school,0.0,1.0,working class,10238
7515,837125,female,majority,10-19y,none,1.0,1.0,poverty,32765
7516,360059,male,majority,0-9y,none,0.0,0.0,middle class,32765
7517,202816,female,majority,30y+,none,1.0,0.0,upper class,92101
7518,163095,female,majority,20-29y,high school,1.0,1.0,working class,10238
7519,116313,male,majority,30y+,university,0.0,0.0,upper class,32765
7520,770770,male,majority,10-19y,university,1.0,1.0,upper class,32765
7521,470927,female,majority,30y+,university,0.0,0.0,upper class,10238
7522,675854,female,majority,10-19y,none,0.0,1.0,poverty,10238
7523,129731,male,majority,10-19y,university,1.0,1.0,upper class,10238
7524,443940,female,majority,10-19y,none,1.0,1.0,working class,10238
7525,748317,male,minority,10-19y,high school,0.0,0.0,poverty,32765
7526,175971,female,majority,10-19y,none,0.0,0.0,poverty,10238
7527,263808,female,majority,0-9y,none,0.0,0.0,poverty,10238
7528,299771,female,majority,10-19y,university,0.0,0.0,middle class,32765
7529,176669,male,majority,10-19y,university,1.0,0.0,upper class,10238
7530,939330,female,majority,0-9y,none,0.0,1.0,working class,10238
7531,777367,female,majority,10-19y,none,0.0,0.0,poverty,10238
7532,766499,female,majority,20-29y,university,1.0,1.0,upper class,32765
7533,787125,male,majority,0-9y,high school,0.0,1.0,poverty,10238
7534,191160,female,majority,10-19y,university,0.0,0.0,poverty,10238
7535,861216,male,minority,10-19y,high school,1.0,1.0,upper class,10238
7536,611006,female,majority,20-29y,high school,1.0,1.0,middle class,10238
7537,584251,male,majority,10-19y,university,0.0,1.0,middle class,10238
7538,59461,female,majority,10-19y,high school,0.0,1.0,working class,32765
7539,156777,female,majority,0-9y,none,0.0,0.0,middle class,10238
7540,527067,female,majority,10-19y,high school,0.0,1.0,middle class,10238
7541,827537,female,minority,0-9y,none,0.0,1.0,working class,32765
7542,908684,female,majority,10-19y,high school,0.0,1.0,working class,32765
7543,740845,female,majority,0-9y,high school,0.0,0.0,poverty,32765
7544,420721,male,minority,20-29y,none,1.0,1.0,middle class,10238
7545,232069,female,majority,10-19y,university,1.0,1.0,upper class,92101
7546,182414,female,majority,10-19y,none,0.0,1.0,poverty,10238
7547,698178,male,majority,0-9y,high school,0.0,0.0,middle class,10238
7548,647092,male,majority,0-9y,university,0.0,0.0,poverty,92101
7549,619912,female,majority,10-19y,university,0.0,1.0,upper class,10238
7550,793826,female,majority,0-9y,university,0.0,1.0,working class,10238
7551,788787,female,minority,20-29y,none,0.0,1.0,middle class,10238
7552,902302,male,majority,10-19y,university,1.0,1.0,middle class,10238
7553,930549,male,majority,0-9y,none,1.0,1.0,poverty,32765
7554,861586,female,minority,0-9y,high school,0.0,0.0,middle class,92101
7555,731595,male,majority,10-19y,university,1.0,1.0,upper class,32765
7556,790558,female,majority,10-19y,university,1.0,0.0,middle class,10238
7557,568507,female,majority,20-29y,university,0.0,1.0,upper class,10238
7558,387039,female,majority,20-29y,none,1.0,1.0,upper class,10238
7559,47785,female,minority,10-19y,none,0.0,1.0,working class,32765
7560,3626,female,majority,20-29y,university,1.0,1.0,upper class,10238
7561,134429,female,majority,0-9y,none,1.0,1.0,poverty,10238
7562,712048,male,minority,10-19y,high school,1.0,1.0,middle class,32765
7563,22326,female,majority,0-9y,high school,0.0,0.0,poverty,32765
7564,139099,female,majority,20-29y,university,1.0,1.0,middle class,10238
7565,21651,male,majority,10-19y,none,0.0,0.0,poverty,10238
7566,43968,female,majority,10-19y,none,1.0,0.0,poverty,10238
7567,318019,female,majority,10-19y,high school,1.0,1.0,middle class,10238
7568,739524,female,majority,0-9y,university,0.0,0.0,upper class,32765
7569,270610,female,majority,30y+,high school,0.0,0.0,upper class,92101
7570,686900,female,majority,10-19y,university,0.0,0.0,working class,10238
7571,625722,female,majority,30y+,university,1.0,1.0,upper class,10238
7572,849572,female,majority,0-9y,university,0.0,0.0,upper class,10238
7573,126139,female,majority,0-9y,high school,0.0,0.0,working class,10238
7574,860684,male,majority,30y+,university,1.0,1.0,upper class,32765
7575,907988,female,majority,10-19y,high school,1.0,1.0,upper class,32765
7576,918188,female,majority,0-9y,university,0.0,1.0,working class,10238
7577,403072,male,majority,20-29y,none,0.0,0.0,working class,10238
7578,467914,male,majority,0-9y,none,0.0,0.0,working class,21217
7579,673116,female,majority,10-19y,high school,1.0,1.0,upper class,10238
7580,824733,female,majority,30y+,university,1.0,1.0,upper class,32765
7581,343671,male,majority,30y+,university,1.0,1.0,upper class,32765
7582,842935,male,majority,10-19y,none,0.0,1.0,poverty,10238
7583,564302,female,minority,10-19y,high school,1.0,1.0,poverty,10238
7584,219884,female,majority,10-19y,university,1.0,1.0,middle class,10238
7585,235336,female,majority,30y+,university,1.0,1.0,upper class,10238
7586,612315,male,majority,0-9y,none,1.0,1.0,working class,10238
7587,391244,male,minority,0-9y,high school,0.0,0.0,upper class,10238
7588,759327,male,majority,0-9y,university,0.0,0.0,middle class,10238
7589,658776,male,majority,10-19y,university,1.0,1.0,upper class,10238
7590,568092,male,majority,0-9y,none,0.0,0.0,poverty,10238
7591,111628,female,majority,0-9y,university,1.0,1.0,upper class,10238
7592,535459,male,minority,10-19y,high school,0.0,0.0,middle class,10238
7593,405770,male,majority,20-29y,university,1.0,1.0,upper class,10238
7594,489066,male,minority,30y+,university,1.0,1.0,upper class,92101
7595,341868,male,majority,10-19y,high school,0.0,1.0,upper class,10238
7596,941091,female,majority,0-9y,university,1.0,1.0,upper class,10238
7597,170745,female,majority,20-29y,university,1.0,1.0,upper class,10238
7598,753424,male,majority,10-19y,none,0.0,0.0,working class,10238
7599,230311,male,majority,10-19y,university,1.0,0.0,upper class,10238
7600,625639,male,majority,10-19y,university,1.0,1.0,upper class,10238
7601,934436,male,majority,10-19y,high school,0.0,1.0,working class,10238
7602,544253,male,majority,30y+,university,0.0,1.0,upper class,10238
7603,537328,male,majority,10-19y,university,1.0,1.0,upper class,10238
7604,31615,male,majority,10-19y,high school,1.0,1.0,middle class,10238
7605,703128,female,majority,10-19y,high school,1.0,1.0,upper class,10238
7606,14090,male,majority,10-19y,university,0.0,1.0,working class,32765
7607,73809,male,majority,0-9y,university,0.0,1.0,middle class,10238
7608,208345,female,majority,10-19y,university,0.0,0.0,upper class,10238
7609,435832,male,majority,20-29y,university,1.0,1.0,middle class,32765
7610,622531,female,majority,30y+,university,0.0,1.0,upper class,10238
7611,17593,male,minority,20-29y,none,0.0,1.0,working class,10238
7612,578094,male,majority,0-9y,none,0.0,1.0,poverty,10238
7613,715744,male,majority,10-19y,university,1.0,1.0,upper class,10238
7614,545826,male,majority,0-9y,high school,0.0,1.0,poverty,10238
7615,836376,male,minority,30y+,high school,0.0,1.0,upper class,10238
7616,854492,male,majority,0-9y,high school,1.0,0.0,working class,10238
7617,603262,female,majority,10-19y,none,1.0,1.0,poverty,10238
7618,813337,female,majority,0-9y,high school,0.0,0.0,upper class,32765
7619,27698,male,majority,10-19y,university,1.0,1.0,upper class,10238
7620,737710,female,majority,30y+,university,1.0,0.0,upper class,32765
7621,898932,male,majority,10-19y,university,1.0,1.0,upper class,10238
7622,611067,female,majority,10-19y,high school,1.0,0.0,middle class,10238
7623,238221,female,majority,10-19y,university,0.0,1.0,upper class,10238
7624,703481,male,majority,0-9y,none,0.0,1.0,poverty,10238
7625,283173,male,majority,20-29y,university,1.0,1.0,upper class,10238
7626,843469,male,minority,0-9y,high school,0.0,1.0,poverty,10238
7627,802405,female,majority,10-19y,university,1.0,1.0,middle class,10238
7628,87160,male,majority,0-9y,none,0.0,0.0,poverty,10238
7629,684059,female,majority,0-9y,high school,0.0,1.0,poverty,10238
7630,106834,male,majority,10-19y,high school,0.0,0.0,working class,32765
7631,415381,male,majority,20-29y,university,1.0,1.0,upper class,10238
7632,555493,female,majority,20-29y,high school,1.0,1.0,upper class,32765
7633,474489,female,majority,0-9y,university,0.0,0.0,middle class,32765
7634,25215,female,minority,0-9y,high school,0.0,1.0,upper class,10238
7635,554574,female,majority,0-9y,none,0.0,1.0,working class,32765
7636,829600,female,majority,10-19y,high school,0.0,0.0,working class,10238
7637,816240,male,majority,20-29y,university,1.0,1.0,upper class,10238
7638,472441,female,majority,30y+,university,0.0,1.0,upper class,32765
7639,618210,female,majority,0-9y,none,0.0,1.0,middle class,10238
7640,501749,female,minority,10-19y,university,0.0,1.0,middle class,92101
7641,725354,male,majority,0-9y,high school,1.0,1.0,poverty,10238
7642,170649,male,majority,20-29y,university,1.0,0.0,upper class,10238
7643,277190,male,majority,0-9y,none,0.0,1.0,poverty,10238
7644,421713,female,majority,30y+,university,1.0,1.0,upper class,10238
7645,129404,female,majority,10-19y,high school,1.0,1.0,upper class,10238
7646,799151,female,minority,0-9y,high school,0.0,1.0,poverty,10238
7647,669779,female,majority,10-19y,university,1.0,1.0,working class,32765
7648,503770,male,majority,0-9y,high school,1.0,1.0,middle class,10238
7649,329445,male,majority,0-9y,high school,1.0,1.0,working class,10238
7650,937680,male,majority,10-19y,none,0.0,1.0,working class,10238
7651,424319,female,majority,10-19y,university,0.0,1.0,working class,10238
7652,419836,male,majority,30y+,university,0.0,1.0,upper class,10238
7653,712750,male,majority,10-19y,university,0.0,0.0,upper class,32765
7654,643559,female,majority,20-29y,university,1.0,1.0,upper class,10238
7655,657124,female,majority,0-9y,university,1.0,1.0,upper class,32765
7656,41135,female,majority,20-29y,university,1.0,0.0,upper class,32765
7657,585561,female,majority,30y+,high school,1.0,0.0,upper class,10238
7658,746388,female,majority,10-19y,university,1.0,1.0,upper class,21217
7659,639748,male,minority,10-19y,high school,0.0,1.0,working class,10238
7660,543980,female,majority,0-9y,high school,1.0,1.0,middle class,10238
7661,130908,male,minority,0-9y,none,0.0,1.0,poverty,32765
7662,148455,male,majority,0-9y,none,0.0,0.0,poverty,10238
7663,447889,female,majority,10-19y,high school,0.0,0.0,upper class,10238
7664,503082,male,majority,10-19y,university,1.0,1.0,upper class,32765
7665,53365,female,majority,10-19y,high school,0.0,1.0,working class,92101
7666,677945,male,minority,0-9y,university,1.0,1.0,upper class,10238
7667,633726,female,majority,10-19y,university,1.0,1.0,upper class,10238
7668,607082,female,majority,10-19y,high school,0.0,0.0,working class,10238
7669,692538,male,minority,0-9y,university,1.0,1.0,upper class,10238
7670,993418,female,majority,0-9y,none,1.0,1.0,working class,10238
7671,26272,male,majority,0-9y,university,0.0,0.0,working class,10238
7672,87601,male,majority,20-29y,university,1.0,1.0,upper class,32765
7673,617355,male,majority,20-29y,university,1.0,1.0,upper class,10238
7674,42602,female,majority,20-29y,university,1.0,1.0,upper class,10238
7675,135944,female,majority,0-9y,university,0.0,1.0,working class,10238
7676,309491,female,majority,10-19y,high school,1.0,1.0,working class,10238
7677,9251,female,minority,30y+,high school,1.0,1.0,upper class,10238
7678,4953,male,majority,0-9y,none,0.0,0.0,upper class,10238
7679,244725,female,majority,0-9y,high school,0.0,0.0,poverty,10238
7680,490548,female,majority,0-9y,high school,0.0,1.0,middle class,10238
7681,944113,female,majority,30y+,university,1.0,1.0,upper class,10238
7682,58945,male,majority,10-19y,university,0.0,1.0,working class,10238
7683,742198,female,majority,0-9y,university,0.0,0.0,working class,10238
7684,941109,male,majority,20-29y,high school,0.0,1.0,upper class,10238
7685,479683,female,majority,0-9y,none,0.0,0.0,poverty,92101
7686,270239,female,majority,0-9y,high school,0.0,0.0,poverty,10238
7687,892413,female,majority,0-9y,none,0.0,0.0,poverty,10238
7688,586110,male,majority,0-9y,high school,0.0,0.0,poverty,10238
7689,388188,female,majority,20-29y,none,0.0,0.0,poverty,10238
7690,393187,male,majority,30y+,university,1.0,1.0,upper class,10238
7691,587296,male,majority,0-9y,high school,1.0,1.0,upper class,10238
7692,692808,male,majority,10-19y,university,1.0,1.0,middle class,32765
7693,209282,male,majority,10-19y,none,1.0,0.0,poverty,10238
7694,762841,female,majority,0-9y,high school,1.0,0.0,middle class,10238
7695,860422,male,majority,0-9y,high school,0.0,0.0,working class,10238
7696,242411,female,minority,10-19y,high school,0.0,1.0,upper class,10238
7697,769904,male,majority,10-19y,high school,1.0,1.0,middle class,32765
7698,154388,female,majority,0-9y,university,1.0,0.0,upper class,10238
7699,106515,female,majority,0-9y,university,1.0,1.0,upper class,10238
7700,741059,male,majority,0-9y,high school,0.0,0.0,middle class,10238
7701,138159,male,majority,30y+,high school,1.0,1.0,middle class,32765
7702,58714,male,majority,0-9y,none,0.0,0.0,poverty,10238
7703,985851,male,majority,0-9y,none,1.0,0.0,poverty,10238
7704,756109,male,majority,0-9y,none,0.0,1.0,poverty,10238
7705,358584,female,majority,10-19y,none,0.0,0.0,poverty,10238
7706,197660,male,majority,0-9y,high school,1.0,1.0,working class,10238
7707,59050,male,majority,0-9y,none,1.0,0.0,poverty,10238
7708,216223,male,majority,20-29y,high school,1.0,1.0,upper class,10238
7709,40715,female,majority,30y+,high school,1.0,1.0,middle class,10238
7710,307824,female,minority,0-9y,none,0.0,0.0,working class,32765
7711,213873,female,majority,10-19y,university,1.0,1.0,working class,10238
7712,359226,male,majority,20-29y,high school,0.0,1.0,middle class,10238
7713,738808,female,majority,10-19y,none,1.0,1.0,working class,10238
7714,799435,female,majority,0-9y,university,0.0,0.0,poverty,10238
7715,562090,female,minority,10-19y,high school,0.0,0.0,middle class,10238
7716,650380,female,majority,20-29y,high school,1.0,1.0,upper class,10238
7717,384134,female,majority,10-19y,none,0.0,1.0,working class,10238
7718,410357,male,majority,20-29y,high school,1.0,1.0,middle class,32765
7719,936100,female,majority,10-19y,high school,1.0,1.0,middle class,32765
7720,143667,female,majority,20-29y,high school,1.0,1.0,working class,10238
7721,881826,female,majority,20-29y,university,1.0,1.0,upper class,92101
7722,246580,male,majority,0-9y,high school,0.0,1.0,upper class,10238
7723,939552,female,majority,10-19y,high school,1.0,1.0,middle class,10238
7724,184392,male,minority,20-29y,high school,1.0,1.0,middle class,10238
7725,39708,male,minority,0-9y,high school,0.0,1.0,poverty,10238
7726,853634,female,majority,10-19y,high school,0.0,0.0,working class,10238
7727,134994,female,majority,30y+,high school,1.0,1.0,upper class,10238
7728,656642,male,majority,30y+,university,1.0,1.0,upper class,10238
7729,184570,female,majority,0-9y,high school,0.0,0.0,poverty,92101
7730,250694,female,majority,10-19y,high school,1.0,1.0,middle class,32765
7731,442945,male,majority,10-19y,university,1.0,1.0,upper class,21217
7732,309530,female,majority,0-9y,none,1.0,0.0,working class,10238
7733,901479,female,majority,0-9y,high school,0.0,1.0,poverty,10238
7734,67100,male,majority,0-9y,university,1.0,0.0,working class,32765
7735,809599,female,majority,0-9y,high school,0.0,0.0,working class,10238
7736,118073,male,majority,10-19y,high school,1.0,1.0,upper class,10238
7737,174629,female,majority,0-9y,high school,0.0,1.0,working class,32765
7738,752655,male,majority,20-29y,university,1.0,1.0,upper class,10238
7739,890544,male,majority,30y+,university,0.0,1.0,upper class,10238
7740,423621,female,majority,20-29y,university,0.0,1.0,working class,32765
7741,92879,female,majority,10-19y,high school,0.0,0.0,working class,32765
7742,655984,male,majority,20-29y,university,0.0,1.0,upper class,10238
7743,554562,female,majority,0-9y,high school,1.0,1.0,upper class,10238
7744,550889,male,majority,20-29y,university,0.0,1.0,upper class,32765
7745,572262,female,majority,20-29y,high school,1.0,0.0,upper class,10238
7746,793998,male,majority,0-9y,none,0.0,1.0,poverty,10238
7747,473963,female,majority,30y+,university,1.0,0.0,upper class,32765
7748,340318,female,majority,0-9y,high school,0.0,0.0,working class,10238
7749,761047,female,majority,0-9y,none,1.0,0.0,middle class,10238
7750,382564,male,majority,0-9y,high school,1.0,1.0,upper class,10238
7751,913337,male,majority,10-19y,none,0.0,0.0,working class,32765
7752,428969,female,majority,10-19y,high school,1.0,1.0,upper class,10238
7753,87128,male,majority,20-29y,high school,1.0,1.0,middle class,32765
7754,712477,male,majority,10-19y,high school,0.0,0.0,working class,10238
7755,926182,male,majority,20-29y,university,0.0,1.0,upper class,32765
7756,999962,male,majority,0-9y,university,1.0,1.0,upper class,32765
7757,105713,male,majority,30y+,high school,1.0,1.0,upper class,10238
7758,231297,male,majority,10-19y,high school,0.0,1.0,poverty,10238
7759,312594,female,majority,30y+,high school,1.0,1.0,upper class,10238
7760,354598,male,majority,10-19y,none,0.0,0.0,working class,10238
7761,876350,female,majority,10-19y,university,1.0,1.0,upper class,10238
7762,696033,female,majority,0-9y,none,0.0,0.0,middle class,10238
7763,938,female,majority,10-19y,university,1.0,1.0,upper class,10238
7764,835204,female,minority,10-19y,high school,0.0,1.0,poverty,10238
7765,311896,male,majority,0-9y,none,0.0,0.0,poverty,92101
7766,914290,female,minority,20-29y,university,0.0,1.0,upper class,10238
7767,921114,female,majority,20-29y,high school,0.0,1.0,middle class,10238
