,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
3145,94177,IL,F,904.0,339.0,394.0,391.0,435.0,,5.5625,11.0
3146,24902,SC,M,473.0,259.0,296.0,287.0,356.0,11727.0,7.166666667,8.0
3147,178433,ID,M,605.0,213.0,241.0,269.0,303.0,10788.0,19.6,35.0
3148,18466,NC,female,594.0,267.0,287.0,287.0,309.0,10466.0,3.928571429,6.0
3149,157425,CA,M,0.0,0.0,0.0,0.0,0.0,0.0,22.5,25.0
3150,166891,CA,M,4244.0,613.0,818.0,708.0,845.0,,7.357142857,10.0
3151,54530,MS,M,448.0,195.0,224.0,247.0,286.0,8183.0,9.916666667,10.0
3152,41819,FL,M,467.0,192.0,261.0,261.0,323.0,10376.0,10.0,15.0
3153,148636,CA,F,2392.0,257.0,365.0,316.0,406.0,13896.0,11.0,10.0
3154,70090,MI,F,313.0,284.0,281.0,292.0,329.0,14328.0,11.5,21.0
3155,11704,IL,M,128.0,309.0,345.0,340.0,363.0,13164.0,8.615384615,10.0
3156,86775,ND,M,253.0,195.0,215.0,234.0,261.0,8988.0,4.230769231,10.0
3157,124935,TX,M,689.0,324.0,356.0,370.0,394.0,12916.0,19.52380952,25.0
3158,147600,CA,F,3514.0,671.0,732.0,717.0,746.0,30696.0,5.222222222,5.0
3159,101596,MO,F,313.0,138.0,165.0,189.0,216.0,7617.0,17.75,16.0
3160,175000,OR,F,944.0,355.0,350.0,430.0,454.0,,13.09090909,17.0
3161,14798,CA,F,1089.0,296.0,324.0,328.0,352.0,12998.0,8.826086957,10.0
3162,120800,TX,M,623.0,222.0,348.0,301.0,373.0,12743.0,9.0,10.0
3163,187639,FL,M,1327.0,527.0,573.0,564.0,649.0,23089.0,8.333333333,10.0
3164,142487,CA,F,5438.0,881.0,967.0,928.0,1051.0,40432.0,15.0,20.0
3165,134895,UT,F,546.0,267.0,278.0,283.0,295.0,7072.0,5.434782609,10.0
3166,171205,CA,F,,205.0,221.0,337.0,388.0,22845.0,7.454545455,12.0
3167,7451,SC,F,,229.0,350.0,268.0,362.0,13829.0,14.82352941,22.0
3168,95450,IL,F,377.0,241.0,283.0,281.0,306.0,10701.0,10.16666667,11.0
3169,129598,CO,M,756.0,405.0,423.0,394.0,430.0,15709.0,23.85714286,37.0
3170,99268,IL,M,377.0,256.0,304.0,275.0,309.0,11657.0,9.8,15.0
3171,82739,MN,M,604.0,266.0,372.0,302.0,435.0,21127.0,11.66666667,20.0
3172,81319,WI,F,310.0,232.0,258.0,309.0,339.0,9741.0,,15.0
3173,1685,CA,F,1130.0,,383.0,385.0,431.0,15654.0,14.0,20.0
3174,108781,LA,F,703.0,322.0,394.0,353.0,417.0,15510.0,15.25,24.0
3175,188999,ND,M,696.0,376.0,407.0,377.0,418.0,13495.0,5.46,5.0
3176,72936,MI,M,457.0,244.0,272.0,278.0,306.0,9868.0,9.592592593,20.0
3177,143011,CA,F,5727.0,694.0,1051.0,826.0,981.0,47422.0,5.346153846,5.0
3178,66219,MI,M,1139.0,630.0,676.0,670.0,713.0,27594.0,35.0,50.0
3179,159883,CA,F,554.0,183.0,186.0,211.0,224.0,7394.0,5.4375,10.0
3180,95525,IL,M,606.0,304.0,322.0,320.0,350.0,13662.0,37.5,30.0
3181,188778,FL,F,635.0,225.0,248.0,269.0,291.0,,13.25,20.0
3182,55527,MS,female,393.0,189.0,224.0,266.0,357.0,11906.0,5.375,4.0
3183,151788,CA,F,1407.0,368.0,407.0,369.0,386.0,11969.0,,10.0
3184,173997,HI,M,3500.0,365.0,521.0,486.0,588.0,27042.0,20.0,20.0
3185,145383,CA,M,3617.0,549.0,558.0,614.0,599.0,19464.0,6.666666667,10.0
3186,176221,OR,F,625.0,247.0,274.0,,343.0,,7.222222222,13.0
3187,50688,TN,F,640.0,284.0,310.0,347.0,377.0,13077.0,9.235294118,10.0
3188,69116,MI,F,1151.0,483.0,496.0,551.0,595.0,18525.0,15.22222222,20.0
3189,72193,MI,F,918.0,388.0,407.0,489.0,525.0,18658.0,20.0,10.0
3190,11611,CA,M,1769.0,330.0,382.0,410.0,435.0,16587.0,17.5,10.0
3191,46129,FL,M,973.0,323.0,365.0,368.0,396.0,12469.0,13.14285714,10.0
3192,52398,TN,F,418.0,230.0,238.0,293.0,306.0,9690.0,11.14285714,14.0
3193,190408,FL,F,1158.437751,255.0,273.0,294.0,331.0,13727.0,6.6,7.0
3194,145214,CA,F,1778.0,393.0,502.0,445.0,513.0,17324.0,13.0,20.0
3195,155528,CA,F,,244.0,384.0,311.0,409.0,15753.0,9.666666667,10.0
3196,94239,IL,F,4750.0,250.0,285.0,314.0,378.0,17013.0,10.0,15.0
3197,188054,CA,F,2176.0,419.0,453.0,461.0,483.0,,7.076923077,13.0
3198,128642,TX,F,363.0,274.0,324.0,283.0,331.0,,6.8,10.0
3199,174422,OR,F,1036.0,436.0,524.0,520.0,603.0,22334.0,4.166666667,5.0
3200,190035,TX,F,899.0,504.0,500.0,,502.0,,10.0,10.0
3201,140429,NM,M,0.0,0.0,0.0,0.0,0.0,,21.72222222,25.0
3202,168242,CA,F,2741.0,414.0,453.0,467.0,461.0,18997.0,12.5,12.0
3203,73873,MI,M,1114.0,377.0,516.0,492.0,618.0,21787.0,15.22222222,32.0
3204,78270,WI,male,277.0,169.0,173.0,219.0,221.0,6074.0,10.0,15.0
3205,108819,LA,F,456.0,165.0,208.0,216.0,251.0,7768.0,4.333333333,4.0
3206,4991,KS,F,436.0,313.0,321.0,351.0,363.0,10419.0,16.78571429,23.0
3207,86387,ND,M,338.0,248.0,274.0,318.0,350.0,,10.0,10.0
3208,24997,SC,F,474.0,282.0,332.0,316.0,331.0,9849.0,20.0,5.0
3209,189958,TX,F,838.0,306.0,403.0,394.0,455.0,14811.0,3.939393939,5.0
3210,120022,TX,F,825.0,564.0,572.0,590.0,611.0,19618.0,10.0,20.0
3211,36809,TX,M,876.0,515.0,525.0,576.0,574.0,18148.0,4.266666667,5.0
3212,99761,MO,M,631.0,370.0,380.0,382.0,398.0,12100.0,6.6,6.0
3213,68120,MI,F,698.0,340.0,396.0,355.0,436.0,15577.0,12.71428571,20.0
3214,102372,MO,M,557.0,298.0,364.0,326.0,365.0,13056.0,13.0,23.0
3215,6050,MO,F,691.0,311.0,347.0,383.0,411.0,12519.0,10.62921348,32.0
3216,118657,TX,F,368.0,171.0,200.0,227.0,245.0,10255.0,7.75,11.0
3217,169135,CA,F,1751.0,273.0,282.0,328.0,340.0,12557.0,25.0,10.0
3218,187748,FL,F,865.0,341.0,387.0,392.0,432.0,15630.0,8.375,7.0
3219,73786,MI,M,1176.0,558.0,608.0,609.0,672.0,21886.0,8.0,12.0
3220,47276,AL,Male,485.0,247.0,378.0,305.0,370.0,12619.0,7.181818182,6.0
3221,27329,GA,M,684.0,282.0,318.0,336.0,375.0,13025.0,15.0,15.0
3222,102579,MO,U,300.0,240.0,283.0,285.0,322.0,10527.0,5.0,5.0
3223,145403,CA,F,2730.0,294.0,304.0,391.0,447.0,15068.0,5.127659575,10.0
3224,59814,IN,F,392.0,249.0,301.0,295.0,343.0,11274.0,,5.0
3225,85059,MN,M,303.0,254.0,294.0,299.0,337.0,12469.0,3.722222222,5.0
3226,168103,CA,M,1279.0,280.0,249.0,315.0,276.0,6474.0,,10.0
3227,13452,FL,M,562.0,257.0,268.0,312.0,313.0,11595.0,7.625,10.0
3228,183673,WA,F,413.0,214.0,227.0,229.0,249.0,,9.0,10.0
3229,160306,CA,F,1283.0,360.0,386.0,367.0,380.0,12397.0,,10.0
3230,140347,NM,M,911.0,224.0,285.0,319.0,378.0,12142.0,8.0,10.0
3231,57092,KY,M,1110.0,452.0,474.0,532.0,542.0,17207.0,23.66666667,36.0
3232,171216,CA,F,1361.0,368.0,409.0,441.0,487.0,16200.0,5.833333333,5.0
3233,111861,AR,M,340.0,136.0,150.0,165.0,196.0,7061.0,3.6,5.0
3234,66393,MI,M,605.0,369.0,415.0,377.0,441.0,14582.0,21.0,50.0
3235,189848,FL,M,885.0,264.0,331.0,343.0,414.0,18769.0,9.733333333,12.0
3236,103298,MO,F,588.0,258.0,310.0,293.0,340.0,,12.5,15.0
3237,104442,KS,F,2172.0,1033.0,1048.0,,1078.0,42625.0,23.33333333,35.0
3238,83279,MN,F,1300.0,596.0,717.0,674.0,772.0,28518.0,9.0,19.0
3239,153026,CA,F,1625.0,196.0,197.0,238.0,256.0,10679.0,,10.0
3240,162687,CA,F,3238.0,271.0,389.0,325.0,402.0,21383.0,15.4,35.0
3241,133283,ID,M,595.0,276.0,283.0,312.0,323.0,9788.0,10.83333333,15.0
3242,58934,KY,F,282.0,169.0,198.0,190.0,225.0,7323.0,15.0,10.0
3243,151195,CA,F,3905.0,882.0,1022.0,923.0,989.0,35563.0,8.25,10.0
3244,1322,MI,F,376.0,397.0,401.0,405.0,412.0,15260.0,12.42857143,14.0
3245,157307,CA,M,3254.0,481.0,607.0,485.0,614.0,18646.0,25.0,30.0
3246,175582,OR,F,,198.0,225.0,225.0,240.0,9565.0,9.428571429,15.0
3247,78875,WI,F,1043.0,,544.0,578.0,604.0,22555.0,15.0,15.0
3248,57705,KY,F,375.0,145.0,138.0,189.0,205.0,8278.0,3.576923077,5.0
3249,70039,MI,M,828.0,452.0,495.0,515.0,594.0,21946.0,10.13333333,13.0
3250,138307,AZ,Female,1711.0,401.0,441.0,527.0,608.0,23098.0,12.4,18.0
3251,163614,CA,F,4051.0,588.0,605.0,617.0,630.0,21692.0,4.571428571,10.0
3252,21966,NC,female,824.0,285.0,305.0,333.0,356.0,13339.0,5.92,6.0
3253,44433,FL,M,606.0,220.0,244.0,,290.0,11294.0,11.0,10.0
3254,189234,NV,F,781.0,221.0,263.0,294.0,321.0,13071.0,6.333333333,5.0
3255,37304,FL,M,640.0,244.0,266.0,303.0,335.0,12992.0,7.642857143,5.0
3256,35728,FL,M,786.0,339.0,354.0,349.0,361.0,11296.0,,10.0
3257,30640,GA,F,629.0,256.0,339.0,319.0,420.0,15293.0,10.33333333,15.0
3258,7734,WI,male,,331.0,349.0,367.0,397.0,13025.0,11.22727273,20.0
3259,42776,FL,M,1385.0,300.0,358.0,391.0,472.0,,14.0,16.0
3260,44817,FL,F,534.0,197.0,223.0,231.0,254.0,9144.0,3.357142857,5.0
3261,165241,CA,M,2589.0,620.0,650.0,692.0,733.0,28038.0,11.75,15.0
3262,111371,AR,U,655.0,356.0,401.0,362.0,412.0,13334.0,8.6,20.0
3263,134398,UT,F,777.0,317.0,408.0,346.0,431.0,14867.0,7.555555556,10.0
3264,88868,IL,F,2313.0,502.0,646.0,579.0,725.0,28018.0,,8.0
3265,183223,WA,male,,337.0,353.0,403.0,439.0,,15.25,23.0
3266,186925,SD,F,235.0,211.0,257.0,250.0,295.0,,10.91666667,15.0
3267,132097,CA,F,1988.0,364.0,463.0,429.0,494.0,17239.0,12.375,13.0
3268,61962,IN,F,970.0,314.0,370.0,389.0,455.0,15281.0,12.66666667,25.0
3269,162656,CA,F,685.0,166.0,205.0,227.0,257.0,7945.0,17.4,20.0
3270,79602,WI,male,937.0,321.0,441.0,433.0,545.0,18567.0,10.57692308,15.0
3271,65578,MI,F,693.0,399.0,415.0,446.0,481.0,15421.0,10.11111111,21.0
3272,169186,CA,M,1050.0,256.0,290.0,296.0,339.0,11406.0,5.2,9.0
3273,189438,HI,M,1563.0,263.0,349.0,275.0,360.0,16647.0,7.666666667,9.0
3274,110871,AR,Female,341.0,160.0,215.0,215.0,252.0,8707.0,4.0,5.0
3275,168370,CA,F,2798.0,425.0,428.0,469.0,474.0,21926.0,14.5,15.0
3276,156618,CA,F,2043.0,364.0,385.0,412.0,423.0,19087.0,9.666666667,25.0
3277,109858,LA,F,772.0,369.0,365.0,447.0,446.0,16215.0,9.7,15.0
3278,99501,MO,F,988.0,509.0,521.0,509.0,529.0,15666.0,10.0,10.0
3279,125467,TX,F,431.0,194.0,209.0,219.0,223.0,8888.0,12.5,15.0
3280,55956,FL,F,1625.0,450.0,531.0,578.0,660.0,33485.0,,10.0
3281,103644,MO,F,376.0,178.0,233.0,,248.0,10244.0,6.0,10.0
3282,39613,FL,F,,332.0,348.0,394.0,403.0,13020.0,9.685,5.0
3283,159,MN,M,530.0,236.0,307.0,296.0,359.0,12208.0,9.310344828,12.0
3284,129748,CO,F,1208.0,560.0,549.0,616.0,612.0,18843.0,,16.0
3285,174576,OR,F,681.0,335.0,398.0,356.0,419.0,14011.0,30.75,51.0
3286,71639,MI,M,755.0,496.0,530.0,520.0,578.0,16944.0,12.14285714,17.0
3287,172851,CA,M,1148.0,240.0,311.0,321.0,423.0,,13.0,10.0
3288,164364,CA,F,,508.0,533.0,528.0,574.0,19798.0,5.714285714,6.0
3289,176253,OR,F,1506.0,517.0,573.0,632.0,711.0,39301.0,32.91666667,50.0
3290,140181,CO,F,487.0,117.0,152.0,161.0,197.0,9103.0,,3.0
3291,5331,NC,U,1618.0,508.0,580.0,527.0,635.0,22608.0,11.54545455,14.0
3292,31953,IL,M,1210.0,,519.0,511.0,553.0,17995.0,12.22222222,12.0
3293,79399,WI,male,487.0,298.0,322.0,328.0,360.0,11498.0,17.5,30.0
3294,74732,MI,M,229.0,214.0,260.0,246.0,285.0,,15.91666667,15.0
3295,36395,FL,M,885.0,345.0,565.0,473.0,595.0,,,15.0
3296,75835,IA,F,298.0,234.0,250.0,269.0,279.0,,,5.0
3297,4606,IL,F,1045.0,288.0,347.0,337.0,399.0,12829.0,24.75,25.0
3298,51234,TN,F,484.0,232.0,324.0,265.0,318.0,10806.0,9.5,25.0
3299,71616,MI,M,501.0,397.0,403.0,424.0,434.0,12437.0,27.625,50.0
3300,182697,WA,U,613.0,246.0,290.0,296.0,335.0,11634.0,20.0,20.0
3301,173100,CA,F,625.0,172.0,190.0,226.0,250.0,8875.0,13.0,21.0
3302,172784,CA,F,688.0,175.0,187.0,258.0,292.0,9422.0,5.571428571,5.0
3303,145637,CA,F,2908.0,606.0,644.0,677.0,717.0,,16.25,25.0
3304,41445,FL,M,1007.0,433.0,498.0,543.0,608.0,22698.0,17.5,35.0
3305,22900,SC,F,750.0,170.0,171.0,223.0,213.0,10765.0,21.33333333,10.0
3306,93086,IL,F,1088.0,241.0,288.0,308.0,343.0,10050.0,20.0,20.0
3307,95727,IL,U,364.0,305.0,333.0,329.0,383.0,12461.0,15.55555556,18.0
3308,127759,TX,M,304.0,249.0,260.0,281.0,297.0,9565.0,5.8,6.0
3309,190666,CA,M,1202.0,256.0,281.0,308.0,325.0,14662.0,8.611111111,13.0
3310,90894,IL,F,827.0,369.0,415.0,386.0,430.0,14536.0,4.473684211,4.0
3311,160275,CA,F,1585.0,331.0,358.0,373.0,405.0,14925.0,20.0,5.0
3312,184723,AK,Male,1037.0,472.0,513.0,533.0,568.0,17888.0,16.25,10.0
3313,52548,TN,M,457.0,203.0,270.0,256.0,316.0,10766.0,13.57142857,14.0
3314,158813,CA,M,2279.0,429.0,463.0,491.0,520.0,25286.0,9.5,10.0
3315,73008,MI,F,587.0,305.0,325.0,316.0,345.0,,8.214285714,12.0
3316,105144,KS,F,424.0,192.0,244.0,236.0,298.0,9813.0,4.0,3.0
3317,52132,TN,F,397.0,271.0,293.0,270.0,292.0,9937.0,6.857142857,7.0
3318,12474,FL,F,739.0,340.0,347.0,339.0,348.0,12436.0,,10.0
3319,160425,CA,U,1135.0,265.0,299.0,306.0,324.0,11259.0,9.923076923,12.0
3320,175112,CA,F,3018.0,728.0,749.0,749.0,757.0,21525.0,20.0,20.0
3321,51382,TN,M,688.0,311.0,364.0,335.0,377.0,11395.0,10.66666667,25.0
3322,146153,CA,F,1442.0,293.0,321.0,333.0,368.0,10759.0,18.25,44.0
3323,133743,ID,M,491.0,218.0,255.0,248.0,283.0,9606.0,8.25,20.0
3324,155602,CA,M,1426.0,435.0,534.0,509.0,577.0,21462.0,20.14285714,25.0
3325,149199,CA,M,2667.0,481.0,577.0,579.0,671.0,23903.0,7.666666667,15.0
3326,124514,TX,F,,425.0,422.0,449.0,451.0,12960.0,17.14285714,26.0
3327,57407,KY,M,1453.0,512.0,607.0,590.0,658.0,22926.0,15.0,21.0
3328,185774,NC,female,650.0,278.0,372.0,339.0,445.0,,15.47727273,12.0
3329,189962,CA,M,833.0,295.0,299.0,378.0,403.0,13341.0,11.85714286,10.0
3330,27045,WI,F,571.0,217.0,259.0,280.0,327.0,12055.0,8.9375,16.0
3331,97424,IL,M,413.0,166.0,239.0,259.0,323.0,11274.0,4.848484849,5.0
3332,163591,CA,M,3919.0,427.0,453.0,552.0,589.0,,23.14285714,35.0
3333,15772,NC,female,439.0,134.0,189.0,168.0,212.0,7525.0,5.666666667,10.0
3334,71427,MI,M,914.0,421.0,530.0,467.0,543.0,20079.0,16.5,30.0
3335,159039,CA,F,1656.0,298.0,350.0,356.0,388.0,17943.0,15.35,25.0
3336,22984,SC,F,0.0,0.0,0.0,0.0,,0.0,6.0,1.0
3337,89210,AR,F,493.0,188.0,202.0,223.0,259.0,9997.0,44.72727273,25.0
3338,6490,WA,male,1118.0,354.0,453.0,385.0,466.0,13991.0,22.0,25.0
3339,48003,AL,U,765.0,408.0,430.0,441.0,472.0,15150.0,,10.0
3340,189199,KS,F,636.0,311.0,412.0,332.0,495.0,16133.0,16.66666667,25.0
3341,117882,AR,Female,424.0,252.0,303.0,299.0,354.0,14198.0,11.66666667,20.0
3342,174932,OR,F,,447.0,481.0,493.0,524.0,17104.0,,20.0
3343,101033,MO,M,696.0,387.0,406.0,421.0,430.0,,13.8,21.0
3344,143299,CA,M,2581.0,,641.0,561.0,676.0,21182.0,14.44444444,15.0
3345,189749,FL,M,1093.0,366.0,413.0,434.0,478.0,19287.0,9.0,10.0
3346,127108,TX,F,727.0,427.0,421.0,431.0,437.0,14147.0,13.75,10.0
3347,74614,MI,F,616.0,342.0,373.0,375.0,403.0,11510.0,4.416666667,5.0
3348,182519,WA,male,635.0,236.0,243.0,298.0,307.0,11588.0,15.0,5.0
3349,95467,IL,F,765.0,352.0,381.0,435.0,456.0,18503.0,5.9375,4.0
3350,126530,TX,M,369.0,253.0,269.0,266.0,291.0,7909.0,25.0,30.0
3351,9049,FL,F,586.0,323.0,327.0,334.0,335.0,,8.818181818,15.0
3352,19986,NC,M,397.0,183.0,210.0,230.0,255.0,7214.0,9.0,10.0
3353,25731,GA,M,804.0,366.0,408.0,400.0,441.0,15041.0,15.0,21.0
3354,45258,FL,F,518.0,184.0,213.0,228.0,264.0,,10.0,5.0
3355,175996,OR,F,,504.0,526.0,550.0,580.0,19641.0,11.5,10.0
3356,56113,MS,M,494.0,259.0,306.0,296.0,333.0,10812.0,4.102564103,5.0
3357,138945,AZ,Female,1773.0,226.0,354.0,342.0,425.0,,11.0,23.0
3358,135098,AZ,Female,699.0,250.0,290.0,286.0,299.0,15108.0,7.583333333,20.0
3359,87074,MT,female,320.0,172.0,208.0,247.0,285.0,9900.0,10.64,5.0
3360,23723,SC,M,880.0,412.0,433.0,469.0,505.0,18480.0,7.555555556,10.0
3361,116053,TX,M,,594.0,619.0,597.0,639.0,26632.0,6.0,6.0
3362,92021,IL,M,960.0,,411.0,398.0,459.0,16580.0,20.0,20.0
3363,164989,CA,F,5287.0,,1105.0,949.0,1002.0,43904.0,13.375,30.0
3364,126013,TX,M,697.0,435.0,488.0,457.0,497.0,15966.0,15.33333333,20.0
3365,117076,TX,F,548.0,238.0,236.0,261.0,271.0,7325.0,7.941176471,10.0
3366,26680,GA,F,794.0,323.0,396.0,461.0,507.0,21758.0,10.81818182,15.0
3367,176252,OR,M,716.0,371.0,373.0,419.0,421.0,15858.0,10.36363636,15.0
3368,119154,TX,J,595.0,400.0,429.0,387.0,426.0,,5.576923077,10.0
3369,141442,NV,M,943.0,497.0,509.0,523.0,533.0,17961.0,17.09090909,18.0
3370,1012,NC,M,1133.0,430.0,601.0,533.0,621.0,26361.0,12.21428571,15.0
3371,42878,FL,F,595.0,248.0,274.0,288.0,313.0,15936.0,6.125,10.0
3372,188896,AZ,M,705.0,286.0,293.0,284.0,298.0,10610.0,,40.0
3373,99338,MO,F,1844.0,676.0,713.0,726.0,786.0,25507.0,7.75,10.0
3374,64563,IN,F,334.0,227.0,265.0,269.0,307.0,10104.0,13.57142857,20.0
3375,5335,TX,F,515.0,271.0,361.0,315.0,362.0,13012.0,10.6875,10.0
3376,112703,OK,F,318.0,148.0,197.0,200.0,236.0,7787.0,15.0,15.0
3377,32380,FL,M,825.0,266.0,263.0,405.0,419.0,17633.0,4.764705882,5.0
3378,40566,FL,F,1530.0,442.0,545.0,535.0,619.0,23340.0,10.85714286,17.0
3379,32359,FL,M,922.0,292.0,304.0,319.0,335.0,10541.0,4.278688525,3.0
3380,146628,CA,F,1999.0,154.0,163.0,215.0,220.0,6449.0,13.85714286,10.0
3381,113690,OK,M,530.0,224.0,242.0,316.0,360.0,,,10.0
3382,102011,MO,F,576.0,243.0,312.0,301.0,354.0,12603.0,19.92307692,30.0
3383,17714,NC,female,770.0,,409.0,354.0,436.0,,12.42857143,26.0
3384,134619,UT,M,925.0,456.0,457.0,463.0,458.0,12465.0,9.3,11.0
3385,106649,NE,F,827.0,535.0,542.0,598.0,597.0,,19.6,26.0
3386,147045,CA,F,1989.0,526.0,607.0,540.0,572.0,19716.0,7.9,10.0
3387,86420,ND,F,734.0,408.0,404.0,403.0,402.0,11843.0,5.083333333,7.0
3388,20445,NC,M,572.0,212.0,227.0,263.0,282.0,9728.0,17.6,20.0
3389,89924,IN,F,1152.0,521.0,546.0,542.0,,17112.0,5.090909091,5.0
3390,156937,CA,M,1605.0,416.0,420.0,442.0,443.0,15534.0,15.0,17.0
3391,151986,CA,F,2598.0,518.0,570.0,576.0,627.0,27570.0,9.0,15.0
3392,139324,NM,U,1017.0,322.0,521.0,407.0,590.0,22316.0,,15.0
3393,154067,CA,F,967.0,381.0,391.0,392.0,426.0,,8.416666667,10.0
3394,74825,IA,F,310.0,,288.0,244.0,316.0,11934.0,4.608695652,5.0
3395,22425,SC,F,454.0,238.0,261.0,290.0,304.0,9795.0,13.81818182,20.0
3396,55450,MS,female,350.0,173.0,220.0,241.0,280.0,9613.0,3.52631579,5.0
3397,64650,MI,M,587.0,304.0,319.0,362.0,400.0,15481.0,26.5,40.0
3398,144974,CA,M,3404.0,752.0,750.0,770.0,761.0,31850.0,10.0,20.0
3399,4254,CA,M,1738.0,355.0,375.0,387.0,395.0,15779.0,17.1,20.0
3400,171188,CA,F,1283.0,223.0,292.0,295.0,359.0,13175.0,11.53333333,14.0
3401,181569,WA,F,886.0,293.0,351.0,366.0,433.0,16413.0,17.33333333,21.0
3402,68797,MI,F,927.0,323.0,359.0,333.0,371.0,18248.0,7.666666667,10.0
3403,99602,MO,F,649.0,317.0,399.0,350.0,410.0,16063.0,7.941176471,10.0
3404,182586,WA,male,429.0,192.0,215.0,224.0,259.0,8712.0,6.866666667,8.0
3405,11023,CA,M,1869.0,559.0,560.0,577.0,600.0,,6.4,5.0
3406,176409,OR,M,709.0,361.0,442.0,440.0,,15076.0,12.4,30.0
3407,72452,MI,F,951.0,601.0,611.0,639.0,648.0,20169.0,3.333333333,4.0
3408,77523,WI,F,856.0,458.0,478.0,497.0,536.0,18209.0,8.357142857,15.0
3409,29130,GA,M,664.0,,363.0,389.0,414.0,11747.0,9.6,10.0
3410,141308,UT,F,695.0,288.0,371.0,338.0,412.0,11994.0,4.692307692,4.0
3411,15349,NC,M,651.0,201.0,367.0,336.0,472.0,30052.0,20.0,30.0
3412,124095,TX,F,328.0,268.0,308.0,300.0,317.0,10558.0,15.0,21.0
3413,106583,NE,M,337.0,296.0,344.0,350.0,415.0,14902.0,5.547619048,5.0
3414,131263,CO,F,475.0,82.0,90.0,150.0,125.0,7813.0,9.533333333,12.0
3415,14376,KY,F,295.0,182.0,219.0,242.0,285.0,10151.0,9.454545455,15.0
3416,147641,CA,F,2302.0,313.0,390.0,411.0,521.0,18199.0,,10.0
3417,131972,CO,F,,250.0,288.0,313.0,347.0,11462.0,5.777777778,6.0
3418,170714,CA,F,1452.0,286.0,279.0,346.0,363.0,13126.0,12.61538462,20.0
3419,167755,CA,M,5940.0,761.0,1114.0,721.0,1004.0,43571.0,13.0,18.0
3420,188721,IL,F,1159.0,505.0,511.0,529.0,541.0,16156.0,12.45454546,20.0
3421,4026,IN,F,748.0,444.0,495.0,515.0,571.0,20264.0,3.222222222,2.0
3422,151679,CA,F,1478.0,339.0,383.0,334.0,354.0,11745.0,21.0,23.0
3423,155963,CA,F,1272.0,405.0,410.0,421.0,433.0,11674.0,6.923076923,10.0
3424,70881,MI,M,331.0,182.0,206.0,219.0,235.0,7226.0,13.0,15.0
3425,2153,TX,M,839.0,,419.0,445.0,484.0,15463.0,7.548387097,8.0
3426,173192,CA,F,608.0,165.0,173.0,219.0,254.0,10193.0,9.375,10.0
3427,4390,WA,F,727.0,345.0,395.0,401.0,449.0,16422.0,8.785714286,10.0
3428,178789,WA,F,1364.0,411.0,477.0,483.0,564.0,18678.0,20.875,10.0
3429,79650,WI,F,731.0,359.0,402.0,410.0,447.0,14412.0,8.833333333,10.0
3430,163316,CA,M,4769.0,518.0,660.0,607.0,757.0,38507.0,28.75,40.0
3431,93824,IL,F,1105.0,351.0,461.0,362.0,468.0,13805.0,4.576923077,10.0
3432,33190,FL,F,1010.0,407.0,519.0,560.0,,23774.0,7.16,11.0
3433,4017,CA,F,5725.0,610.0,763.0,698.0,807.0,53158.0,9.923076923,15.0
3434,176140,OR,M,709.0,349.0,431.0,420.0,512.0,18938.0,8.75,8.0
3435,120720,TX,M,214.0,151.0,176.0,203.0,240.0,8210.0,17.0,23.0
3436,80733,WI,F,491.0,255.0,331.0,314.0,349.0,12302.0,7.5,15.0
3437,131468,CO,F,726.0,303.0,321.0,362.0,400.0,15904.0,7.363636364,8.0
3438,124298,TX,F,,360.0,515.0,509.0,635.0,28807.0,3.703703704,4.0
3439,21133,NC,female,863.0,238.0,311.0,319.0,404.0,,7.0,13.0
3440,23732,SC,F,,313.0,370.0,422.0,465.0,,4.95,4.0
3441,188133,AL,F,828.0,478.0,506.0,487.0,540.0,16643.0,4.75,5.0
3442,167838,CA,M,2291.0,353.0,407.0,402.0,440.0,,8.875,15.0
3443,113186,OK,M,1385.0,249.0,409.0,419.0,554.0,22877.0,5.321428571,5.0
3444,154114,NV,F,775.0,218.0,266.0,272.0,312.0,15459.0,12.66666667,20.0
3445,171738,CA,M,2098.0,564.0,752.0,611.0,730.0,34394.0,9.75,12.0
3446,20401,NC,female,476.0,193.0,244.0,243.0,282.0,9066.0,16.16666667,30.0
3447,69878,MI,M,568.0,375.0,406.0,429.0,459.0,15234.0,7.80952381,12.0
3448,138443,AZ,Female,650.0,174.0,203.0,216.0,251.0,9170.0,15.0,15.0
3449,13806,WI,F,409.0,216.0,268.0,266.0,317.0,10381.0,5.602941177,7.0
3450,119801,TX,F,873.0,422.0,486.0,459.0,499.0,15800.0,14.66666667,25.0
3451,56339,KY,F,397.0,170.0,209.0,235.0,290.0,10204.0,,5.0
3452,125506,TX,F,384.0,161.0,166.0,187.0,206.0,5691.0,12.2,20.0
3453,190635,SC,U,389.0,206.0,289.0,,319.0,9837.0,8.666666667,32.0
3454,12361,IL,F,5778.0,517.0,1068.0,668.0,996.0,,62.5,100.0
3455,136428,AZ,Female,1887.0,591.0,801.0,672.0,829.0,47673.0,15.0,25.0
3456,184478,WA,male,439.0,143.0,187.0,189.0,230.0,10453.0,7.333333333,15.0
3457,55105,MS,female,407.0,182.0,231.0,236.0,282.0,8199.0,5.8,4.0
3458,188170,FL,M,1098.0,374.0,386.0,427.0,432.0,16263.0,22.78571429,50.0
